filename	acq_time
meg/sub-10_task-main_split-01_meg.fif	2024-03-05T13:00:04.705302Z
meg/sub-10_task-main_split-02_meg.fif	2024-03-05T13:00:04.705302Z
meg/sub-10_task-rest1_meg.fif	2024-03-05T12:47:19.685261Z
meg/sub-10_task-rest2_meg.fif	2024-03-05T13:29:11.777889Z
