filename	acq_time
meg/sub-09_task-main_split-01_meg.fif	2024-02-26T11:42:33.271946Z
meg/sub-09_task-main_split-02_meg.fif	2024-02-26T11:42:33.271946Z
meg/sub-09_task-rest1_meg.fif	2024-02-26T11:25:50.560183Z
meg/sub-09_task-rest2_meg.fif	2024-02-26T12:13:47.044095Z
