onset	duration	trial_type	value	sample
309.128	0.0	localizer House onset	2	309128
312.798	0.0	localizer Face onset	1	312798
315.749	0.0	fixation pre 2	82	315749
319.256	0.0	cue Cat	13	319256
322.569	0.0	sequence Chair onset	25	322569
322.691	0.0	sequence Shoe onset	24	322691
322.825	0.0	sequence House onset	22	322825
322.958	0.0	sequence Face onset	21	322958
323.092	0.0	sequence Cat onset	23	323092
323.225	0.0	Sequence Buffer start	61	323225
331.76	0.0	Sequence Buffer stop	62	331760
332.722	0.0	sequencesound coin	71	332722
333.225	0.0	cue Shoe	14	333225
336.537	0.0	sequence Face onset	21	336537
337.143	0.0	sequence House onset	22	337143
337.761	0.0	sequence Chair onset	25	337761
338.378	0.0	sequence Shoe onset	24	338378
338.996	0.0	sequence Cat onset	23	338996
339.613	0.0	Sequence Buffer start	61	339613
345.755	0.0	Sequence Buffer stop	62	345755
346.674	0.0	sequencesound coin	71	346674
347.176	0.0	cue Face	11	347176
350.492	0.0	sequence House onset	22	350492
351.112	0.0	sequence Cat onset	23	351112
351.729	0.0	sequence Chair onset	25	351729
352.347	0.0	sequence Shoe onset	24	352347
352.964	0.0	sequence Face onset	21	352964
353.582	0.0	Sequence Buffer start	61	353582
359.724	0.0	Sequence Buffer stop	62	359724
360.525	0.0	sequencesound coin	71	360525
361.027	0.0	cue Shoe	14	361027
364.339	0.0	sequence Face onset	21	364339
364.496	0.0	sequence House onset	22	364496
364.663	0.0	sequence Cat onset	23	364663
364.83	0.0	sequence Shoe onset	24	364830
364.997	0.0	sequence Chair onset	25	364997
365.164	0.0	Sequence Buffer start	61	365164
373.536	0.0	Sequence Buffer stop	62	373536
374.36	0.0	sequence sound error	70	374360
374.861	0.0	cue Shoe	14	374861
378.175	0.0	sequence House onset	22	378175
378.414	0.0	sequence Cat onset	23	378414
378.648	0.0	sequence Chair onset	25	378648
378.881	0.0	sequence Face onset	21	378881
379.115	0.0	sequence Shoe onset	24	379115
379.349	0.0	Sequence Buffer start	61	379349
387.401	0.0	Sequence Buffer stop	62	387401
388.495	0.0	sequencesound coin	71	388495
388.996	0.0	cue Shoe	14	388996
392.311	0.0	sequence House onset	22	392311
392.449	0.0	sequence Face onset	21	392449
392.583	0.0	sequence Chair onset	25	392583
392.716	0.0	sequence Cat onset	23	392716
392.85	0.0	sequence Shoe onset	24	392850
392.984	0.0	Sequence Buffer start	61	392984
401.526	0.0	Sequence Buffer stop	62	401526
402.63	0.0	sequencesound coin	71	402630
403.132	0.0	cue Shoe	14	403132
406.446	0.0	sequence Cat onset	23	406446
406.601	0.0	sequence Shoe onset	24	406601
406.768	0.0	sequence Chair onset	25	406768
406.935	0.0	sequence House onset	22	406935
407.102	0.0	sequence Face onset	21	407102
407.27	0.0	Sequence Buffer start	61	407270
415.651	0.0	Sequence Buffer stop	62	415651
416.365	0.0	sequencesound coin	71	416365
416.867	0.0	cue Face	11	416867
420.178	0.0	sequence House onset	22	420178
420.419	0.0	sequence Chair onset	25	420419
420.653	0.0	sequence Shoe onset	24	420653
420.887	0.0	sequence Cat onset	23	420887
421.12	0.0	sequence Face onset	21	421120
421.354	0.0	Sequence Buffer start	61	421354
429.411	0.0	Sequence Buffer stop	62	429411
430.217	0.0	sequence sound error	70	430217
440.28	0.0	Break stop	92	440280
440.291	0.0	fixation pre 1	81	440291
444.104	0.0	localizer Shoe onset	4	444104
446.991	0.0	localizer Chair onset	5	446991
450.563	0.0	localizer Shoe onset	4	450563
453.9	0.0	localizer Face onset	1	453900
457.622	0.0	localizer Cat onset	3	457622
461.294	0.0	localizer Shoe onset	4	461294
464.298	0.0	localizer House distractor onset	102	464298
465.062	0.0	localizer sound coin	31	465062
467.218	0.0	localizer House onset	2	467218
471.223	0.0	localizer Face onset	1	471223
473.91	0.0	localizer Face distractor onset	101	473910
474.508	0.0	localizer sound coin	31	474508
477.749	0.0	localizer Chair onset	5	477749
480.986	0.0	localizer Chair onset	5	480986
483.656	0.0	localizer Cat onset	3	483656
487.077	0.0	localizer Cat distractor onset	103	487077
487.625	0.0	localizer sound coin	31	487625
490.065	0.0	localizer Chair onset	5	490065
493.62	0.0	localizer Face onset	1	493620
494.25	0.0	localizer sound error	30	494250
496.891	0.0	localizer House onset	2	496891
500.262	0.0	localizer Cat onset	3	500262
503.849	0.0	localizer House onset	2	503849
506.92	0.0	localizer Chair distractor onset	105	506920
507.518	0.0	localizer sound coin	31	507518
510.194	0.0	localizer House onset	2	510194
513.512	0.0	localizer Shoe distractor onset	104	513512
514.143	0.0	localizer sound coin	31	514143
516.817	0.0	localizer Shoe onset	4	516817
519.67	0.0	localizer Cat onset	3	519670
522.241	0.0	localizer Face onset	1	522241
525.374	0.0	fixation pre 2	82	525374
528.88	0.0	cue Face	11	528880
532.193	0.0	sequence Chair onset	25	532193
532.317	0.0	sequence Shoe onset	24	532317
532.451	0.0	sequence House onset	22	532451
532.584	0.0	sequence Face onset	21	532584
532.718	0.0	sequence Cat onset	23	532718
532.851	0.0	Sequence Buffer start	61	532851
541.37	0.0	Sequence Buffer stop	62	541370
542.197	0.0	sequencesound coin	71	542197
542.698	0.0	cue Face	11	542698
546.013	0.0	sequence House onset	22	546013
546.636	0.0	sequence Cat onset	23	546636
547.253	0.0	sequence Chair onset	25	547253
547.871	0.0	sequence Shoe onset	24	547871
548.488	0.0	sequence Face onset	21	548488
549.105	0.0	Sequence Buffer start	61	549105
555.261	0.0	Sequence Buffer stop	62	555261
556.199	0.0	sequencesound coin	71	556199
556.701	0.0	cue Cat	13	556701
560.014	0.0	sequence House onset	22	560014
560.237	0.0	sequence Cat onset	23	560237
560.47	0.0	sequence Chair onset	25	560470
560.704	0.0	sequence Face onset	21	560704
560.938	0.0	sequence Shoe onset	24	560938
561.171	0.0	Sequence Buffer start	61	561171
569.229	0.0	Sequence Buffer stop	62	569229
570.034	0.0	sequence sound error	70	570034
570.536	0.0	cue Chair	15	570536
573.848	0.0	sequence Face onset	21	573848
574.472	0.0	sequence House onset	22	574472
575.09	0.0	sequence Chair onset	25	575090
575.707	0.0	sequence Shoe onset	24	575707
576.325	0.0	sequence Cat onset	23	576325
576.942	0.0	Sequence Buffer start	61	576942
583.094	0.0	Sequence Buffer stop	62	583094
584.152	0.0	sequencesound coin	71	584152
584.655	0.0	cue Cat	13	584655
587.968	0.0	sequence House onset	22	587968
588.107	0.0	sequence Face onset	21	588107
588.24	0.0	sequence Chair onset	25	588240
588.374	0.0	sequence Cat onset	23	588374
588.507	0.0	sequence Shoe onset	24	588507
588.641	0.0	Sequence Buffer start	61	588641
597.167	0.0	Sequence Buffer stop	62	597167
598.021	0.0	sequencesound coin	71	598021
598.521	0.0	cue Cat	13	598521
601.834	0.0	sequence Face onset	21	601834
601.992	0.0	sequence House onset	22	601992
602.158	0.0	sequence Cat onset	23	602158
602.325	0.0	sequence Shoe onset	24	602325
602.493	0.0	sequence Chair onset	25	602493
602.676	0.0	Sequence Buffer start	61	602676
611.058	0.0	Sequence Buffer stop	62	611058
611.939	0.0	sequencesound coin	71	611939
612.441	0.0	cue Face	11	612441
615.752	0.0	sequence Cat onset	23	615752
615.91	0.0	sequence Shoe onset	24	615910
616.077	0.0	sequence Chair onset	25	616077
616.244	0.0	sequence House onset	22	616244
616.411	0.0	sequence Face onset	21	616411
616.578	0.0	Sequence Buffer start	61	616578
624.975	0.0	Sequence Buffer stop	62	624975
626.659	0.0	sequencesound coin	71	626659
627.16	0.0	cue Face	11	627160
630.474	0.0	sequence House onset	22	630474
630.713	0.0	sequence Chair onset	25	630713
630.947	0.0	sequence Shoe onset	24	630947
631.18	0.0	sequence Cat onset	23	631180
631.414	0.0	sequence Face onset	21	631414
631.648	0.0	Sequence Buffer start	61	631648
639.724	0.0	Sequence Buffer stop	62	639724
640.694	0.0	sequencesound coin	71	640694
641.194	0.0	fixation pre 1	81	641194
645.002	0.0	localizer Shoe onset	4	645002
648.34	0.0	localizer Face distractor onset	101	648340
648.954	0.0	localizer sound coin	31	648954
651.744	0.0	localizer Face onset	1	651744
653.696	0.0	localizer Chair onset	5	653696
657.117	0.0	localizer Chair onset	5	657117
659.721	0.0	localizer Face onset	1	659721
662.811	0.0	localizer House distractor onset	102	662811
663.406	0.0	localizer sound coin	31	663406
665.979	0.0	localizer Cat onset	3	665979
669.553	0.0	localizer Face onset	1	669553
672.956	0.0	localizer Shoe distractor onset	104	672956
673.503	0.0	localizer sound coin	31	673503
676.543	0.0	localizer House onset	2	676543
679.213	0.0	localizer Face onset	1	679213
683.989	0.0	localizer Cat onset	3	683989
687.909	0.0	localizer House onset	2	687909
691.799	0.0	localizer Shoe onset	4	691799
695.585	0.0	localizer Cat onset	3	695585
699.273	0.0	localizer Cat distractor onset	103	699273
699.904	0.0	localizer sound coin	31	699904
702.928	0.0	localizer Chair onset	5	702928
706.015	0.0	localizer Shoe onset	4	706015
709.453	0.0	localizer Shoe onset	4	709453
713.177	0.0	localizer Chair onset	5	713177
716.413	0.0	localizer House onset	2	716413
719.2	0.0	localizer House onset	2	719200
722.838	0.0	localizer Chair distractor onset	105	722838
723.419	0.0	localizer sound coin	31	723419
726.761	0.0	localizer Cat onset	3	726761
729.159	0.0	fixation pre 2	82	729159
732.667	0.0	cue Chair	15	732667
735.983	0.0	sequence House onset	22	735983
736.118	0.0	sequence Face onset	21	736118
736.252	0.0	sequence Chair onset	25	736252
736.385	0.0	sequence Cat onset	23	736385
736.519	0.0	sequence Shoe onset	24	736519
736.653	0.0	Sequence Buffer start	61	736653
745.179	0.0	Sequence Buffer stop	62	745179
746.416	0.0	sequencesound coin	71	746416
746.919	0.0	cue Face	11	746919
750.231	0.0	sequence Chair onset	25	750231
750.354	0.0	sequence Shoe onset	24	750354
750.487	0.0	sequence House onset	22	750487
750.621	0.0	sequence Face onset	21	750621
750.754	0.0	sequence Cat onset	23	750754
750.888	0.0	Sequence Buffer start	61	750888
759.434	0.0	Sequence Buffer stop	62	759434
760.234	0.0	sequencesound coin	71	760234
760.736	0.0	cue Chair	15	760736
764.049	0.0	sequence House onset	22	764049
764.272	0.0	sequence Cat onset	23	764272
764.505	0.0	sequence Chair onset	25	764505
764.739	0.0	sequence Face onset	21	764739
764.973	0.0	sequence Shoe onset	24	764973
765.207	0.0	Sequence Buffer start	61	765207
773.273	0.0	Sequence Buffer stop	62	773273
774.136	0.0	sequencesound coin	71	774136
774.638	0.0	cue Face	11	774638
777.951	0.0	sequence Cat onset	23	777951
778.123	0.0	sequence Shoe onset	24	778123
778.29	0.0	sequence Chair onset	25	778290
778.457	0.0	sequence House onset	22	778457
778.624	0.0	sequence Face onset	21	778624
778.791	0.0	Sequence Buffer start	61	778791
787.163	0.0	Sequence Buffer stop	62	787163
788.087	0.0	sequencesound coin	71	788087
788.589	0.0	cue Cat	13	788589
791.901	0.0	sequence House onset	22	791901
792.125	0.0	sequence Chair onset	25	792125
792.359	0.0	sequence Shoe onset	24	792359
792.592	0.0	sequence Cat onset	23	792592
792.826	0.0	sequence Face onset	21	792826
793.06	0.0	Sequence Buffer start	61	793060
801.132	0.0	Sequence Buffer stop	62	801132
802.006	0.0	sequencesound coin	71	802006
802.507	0.0	cue Cat	13	802507
805.819	0.0	sequence House onset	22	805819
806.427	0.0	sequence Cat onset	23	806427
807.045	0.0	sequence Chair onset	25	807045
807.662	0.0	sequence Shoe onset	24	807662
808.28	0.0	sequence Face onset	21	808280
808.898	0.0	Sequence Buffer start	61	808898
815.049	0.0	Sequence Buffer stop	62	815049
815.991	0.0	sequencesound coin	71	815991
816.494	0.0	cue Chair	15	816494
819.806	0.0	sequence Face onset	21	819806
819.978	0.0	sequence House onset	22	819978
820.145	0.0	sequence Cat onset	23	820145
820.312	0.0	sequence Shoe onset	24	820312
820.479	0.0	sequence Chair onset	25	820479
820.646	0.0	Sequence Buffer start	61	820646
829.018	0.0	Sequence Buffer stop	62	829018
829.826	0.0	sequencesound coin	71	829826
830.329	0.0	cue Face	11	830329
833.641	0.0	sequence Face onset	21	833641
834.247	0.0	sequence House onset	22	834247
834.865	0.0	sequence Chair onset	25	834865
835.482	0.0	sequence Shoe onset	24	835482
836.1	0.0	sequence Cat onset	23	836100
836.717	0.0	Sequence Buffer start	61	836717
842.856	0.0	Sequence Buffer stop	62	842856
843.711	0.0	sequencesound coin	71	843711
860.9	0.0	Break stop	92	860900
860.911	0.0	fixation pre 1	81	860911
864.707	0.0	localizer Chair distractor onset	105	864707
865.338	0.0	localizer sound coin	31	865338
868.663	0.0	localizer Shoe onset	4	868663
872.018	0.0	localizer House distractor onset	102	872018
872.566	0.0	localizer sound coin	31	872566
875.673	0.0	localizer Face onset	1	875673
879.66	0.0	localizer Chair onset	5	879660
883.298	0.0	localizer Chair onset	5	883298
887.656	0.0	localizer Cat distractor onset	103	887656
888.235	0.0	localizer sound coin	31	888235
890.744	0.0	localizer Chair onset	5	890744
894.046	0.0	localizer House onset	2	894046
897.767	0.0	localizer Shoe onset	4	897767
901.374	0.0	localizer Shoe distractor onset	104	901374
901.953	0.0	localizer sound coin	31	901953
904.977	0.0	localizer Face onset	1	904977
908.966	0.0	localizer Face distractor onset	101	908966
909.496	0.0	localizer sound coin	31	909496
912.173	0.0	localizer House onset	2	912173
914.908	0.0	localizer Cat onset	3	914908
918.645	0.0	localizer Shoe onset	4	918645
921.367	0.0	localizer Cat onset	3	921367
924.186	0.0	localizer Face onset	1	924186
927.59	0.0	localizer Shoe onset	4	927590
930.461	0.0	localizer Chair onset	5	930461
934.133	0.0	localizer Face onset	1	934133
937.437	0.0	localizer Cat onset	3	937437
941.058	0.0	localizer Cat onset	3	941058
944.763	0.0	localizer House onset	2	944763
948.084	0.0	localizer House onset	2	948084
951.735	0.0	fixation pre 2	82	951735
955.242	0.0	cue Shoe	14	955242
958.554	0.0	sequence House onset	22	958554
958.778	0.0	sequence Cat onset	23	958778
959.011	0.0	sequence Chair onset	25	959011
959.245	0.0	sequence Face onset	21	959245
959.478	0.0	sequence Shoe onset	24	959478
959.712	0.0	Sequence Buffer start	61	959712
967.769	0.0	Sequence Buffer stop	62	967769
968.808	0.0	sequencesound coin	71	968808
969.31	0.0	cue Cat	13	969310
972.622	0.0	sequence Face onset	21	972622
972.78	0.0	sequence House onset	22	972780
972.946	0.0	sequence Cat onset	23	972946
973.113	0.0	sequence Shoe onset	24	973113
973.28	0.0	sequence Chair onset	25	973280
973.447	0.0	Sequence Buffer start	61	973447
981.842	0.0	Sequence Buffer stop	62	981842
983.111	0.0	sequence sound error	70	983111
983.614	0.0	cue Face	11	983614
986.926	0.0	sequence Chair onset	25	986926
987.065	0.0	sequence Shoe onset	24	987065
987.198	0.0	sequence House onset	22	987198
987.332	0.0	sequence Face onset	21	987332
987.465	0.0	sequence Cat onset	23	987465
987.599	0.0	Sequence Buffer start	61	987599
996.123	0.0	Sequence Buffer stop	62	996123
997.096	0.0	sequencesound coin	71	997096
997.599	0.0	cue Shoe	14	997599
1000.909	0.0	sequence House onset	22	1000909
1001.033	0.0	sequence Face onset	21	1001033
1001.167	0.0	sequence Chair onset	25	1001167
1001.3	0.0	sequence Cat onset	23	1001300
1001.434	0.0	sequence Shoe onset	24	1001434
1001.567	0.0	Sequence Buffer start	61	1001567
1010.092	0.0	Sequence Buffer stop	62	1010092
1010.964	0.0	sequencesound coin	71	1010964
1011.464	0.0	cue Shoe	14	1011464
1014.78	0.0	sequence Cat onset	23	1014780
1014.952	0.0	sequence Shoe onset	24	1014952
1015.119	0.0	sequence Chair onset	25	1015119
1015.286	0.0	sequence House onset	22	1015286
1015.452	0.0	sequence Face onset	21	1015452
1015.62	0.0	Sequence Buffer start	61	1015620
1024.008	0.0	Sequence Buffer stop	62	1024008
1025.233	0.0	sequencesound coin	71	1025233
1025.736	0.0	cue Cat	13	1025736
1029.052	0.0	sequence Face onset	21	1029052
1029.671	0.0	sequence House onset	22	1029671
1030.289	0.0	sequence Chair onset	25	1030289
1030.906	0.0	sequence Shoe onset	24	1030906
1031.524	0.0	sequence Cat onset	23	1031524
1032.141	0.0	Sequence Buffer start	61	1032141
1038.29	0.0	Sequence Buffer stop	62	1038290
1039.151	0.0	sequencesound coin	71	1039151
1039.654	0.0	cue Face	11	1039654
1042.97	0.0	sequence House onset	22	1042970
1043.205	0.0	sequence Chair onset	25	1043205
1043.439	0.0	sequence Shoe onset	24	1043439
1043.673	0.0	sequence Cat onset	23	1043673
1043.906	0.0	sequence Face onset	21	1043906
1044.14	0.0	Sequence Buffer start	61	1044140
1052.206	0.0	Sequence Buffer stop	62	1052206
1053.003	0.0	sequencesound coin	71	1053003
1053.503	0.0	cue Face	11	1053503
1056.816	0.0	sequence House onset	22	1056816
1057.424	0.0	sequence Cat onset	23	1057424
1058.042	0.0	sequence Chair onset	25	1058042
1058.659	0.0	sequence Shoe onset	24	1058659
1059.277	0.0	sequence Face onset	21	1059277
1059.894	0.0	Sequence Buffer start	61	1059894
1066.045	0.0	Sequence Buffer stop	62	1066045
1066.804	0.0	sequencesound coin	71	1066804
1067.304	0.0	fixation pre 1	81	1067304
1071.112	0.0	localizer Shoe onset	4	1071112
1074.583	0.0	localizer Face onset	1	1074583
1077.154	0.0	localizer House onset	2	1077154
1081.059	0.0	localizer Cat onset	3	1081059
1083.846	0.0	localizer House onset	2	1083846
1087.953	0.0	localizer House onset	2	1087953
1090.79	0.0	localizer Shoe onset	4	1090790
1094.126	0.0	localizer Chair distractor onset	105	1094126
1094.773	0.0	localizer sound coin	31	1094773
1097.113	0.0	localizer Chair onset	5	1097113
1100.634	0.0	localizer Cat distractor onset	103	1100634
1101.199	0.0	localizer sound coin	31	1101199
1103.356	0.0	localizer Shoe onset	4	1103356
1107.611	0.0	localizer House onset	2	1107611
1110.965	0.0	localizer Face onset	1	1110965
1113.602	0.0	localizer Cat onset	3	1113602
1116.189	0.0	localizer Cat onset	3	1116189
1119.226	0.0	localizer Face distractor onset	101	1119226
1119.773	0.0	localizer sound coin	31	1119773
1121.962	0.0	localizer Chair onset	5	1121962
1125.636	0.0	localizer House distractor onset	102	1125636
1126.348	0.0	localizer sound coin	31	1126348
1128.805	0.0	localizer Chair onset	5	1128805
1132.393	0.0	localizer Face onset	1	1132393
1135.08	0.0	localizer Face onset	1	1135080
1138.334	0.0	localizer Shoe onset	4	1138334
1141.805	0.0	localizer Shoe distractor onset	104	1141805
1142.403	0.0	localizer sound coin	31	1142403
1145.426	0.0	localizer Cat onset	3	1145426
1148.75	0.0	localizer Chair onset	5	1148750
1151.365	0.0	fixation pre 2	82	1151365
1154.87	0.0	cue Face	11	1154870
1158.185	0.0	sequence House onset	22	1158185
1158.323	0.0	sequence Face onset	21	1158323
1158.457	0.0	sequence Chair onset	25	1158457
1158.591	0.0	sequence Cat onset	23	1158591
1158.724	0.0	sequence Shoe onset	24	1158724
1158.858	0.0	Sequence Buffer start	61	1158858
1167.39	0.0	Sequence Buffer stop	62	1167390
1168.338	0.0	sequencesound coin	71	1168338
1168.841	0.0	cue Shoe	14	1168841
1172.151	0.0	sequence House onset	22	1172151
1172.776	0.0	sequence Cat onset	23	1172776
1173.393	0.0	sequence Chair onset	25	1173393
1174.011	0.0	sequence Shoe onset	24	1174011
1174.628	0.0	sequence Face onset	21	1174628
1175.246	0.0	Sequence Buffer start	61	1175246
1181.385	0.0	Sequence Buffer stop	62	1181385
1182.239	0.0	sequencesound coin	71	1182239
1182.741	0.0	cue Chair	15	1182741
1186.053	0.0	sequence House onset	22	1186053
1186.277	0.0	sequence Cat onset	23	1186277
1186.511	0.0	sequence Chair onset	25	1186511
1186.744	0.0	sequence Face onset	21	1186744
1186.978	0.0	sequence Shoe onset	24	1186978
1187.212	0.0	Sequence Buffer start	61	1187212
1195.276	0.0	Sequence Buffer stop	62	1195276
1196.041	0.0	sequencesound coin	71	1196041
1196.542	0.0	cue House	12	1196542
1199.858	0.0	sequence Chair onset	25	1199858
1199.995	0.0	sequence Shoe onset	24	1199995
1200.129	0.0	sequence House onset	22	1200129
1200.262	0.0	sequence Face onset	21	1200262
1200.395	0.0	sequence Cat onset	23	1200395
1200.529	0.0	Sequence Buffer start	61	1200529
1209.062	0.0	Sequence Buffer stop	62	1209062
1209.976	0.0	sequencesound coin	71	1209976
1210.477	0.0	cue Shoe	14	1210477
1213.789	0.0	sequence Face onset	21	1213789
1214.414	0.0	sequence House onset	22	1214414
1215.031	0.0	sequence Chair onset	25	1215031
1215.649	0.0	sequence Shoe onset	24	1215649
1216.266	0.0	sequence Cat onset	23	1216266
1216.884	0.0	Sequence Buffer start	61	1216884
1223.031	0.0	Sequence Buffer stop	62	1223031
1223.744	0.0	sequencesound coin	71	1223744
1224.247	0.0	cue Chair	15	1224247
1227.563	0.0	sequence Face onset	21	1227563
1227.731	0.0	sequence House onset	22	1227731
1227.898	0.0	sequence Cat onset	23	1227898
1228.065	0.0	sequence Shoe onset	24	1228065
1228.232	0.0	sequence Chair onset	25	1228232
1228.399	0.0	Sequence Buffer start	61	1228399
1236.792	0.0	Sequence Buffer stop	62	1236792
1237.646	0.0	sequence sound error	70	1237646
1238.149	0.0	cue Face	11	1238149
1241.461	0.0	sequence Cat onset	23	1241461
1241.633	0.0	sequence Shoe onset	24	1241633
1241.8	0.0	sequence Chair onset	25	1241800
1241.967	0.0	sequence House onset	22	1241967
1242.134	0.0	sequence Face onset	21	1242134
1242.301	0.0	Sequence Buffer start	61	1242301
1250.683	0.0	Sequence Buffer stop	62	1250683
1251.597	0.0	sequencesound coin	71	1251597
1252.1	0.0	cue Cat	13	1252100
1255.41	0.0	sequence House onset	22	1255410
1255.651	0.0	sequence Chair onset	25	1255651
1255.885	0.0	sequence Shoe onset	24	1255885
1256.119	0.0	sequence Cat onset	23	1256119
1256.352	0.0	sequence Face onset	21	1256352
1256.586	0.0	Sequence Buffer start	61	1256586
1264.652	0.0	Sequence Buffer stop	62	1264652
1265.449	0.0	sequencesound coin	71	1265449
1284.507	0.0	Break stop	92	1284507
