filename	acq_time
meg/sub-20_task-main_split-01_meg.fif	2024-04-05T14:05:06.701953Z
meg/sub-20_task-main_split-02_meg.fif	2024-04-05T14:05:06.701953Z
meg/sub-20_task-rest1_meg.fif	2024-04-05T13:54:27.398085Z
meg/sub-20_task-rest2_meg.fif	2024-04-05T14:35:26.026847Z
