onset	duration	subject	session	condition	trial_type	stim_label	key_down	orientation	interval_time	response_time	accuracy	stim_index	serial_position	key_expected	key_pressed	choice_left	choice_right	choice_correct
1.2564589000003252	1.3044	sub-06	1	instruction	instruction	language_selection	german	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.803482299999814	0.4993	sub-06	1	localizer	stimulus	Stuhl	NaN	0	2.8190489999997226	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.286211300000105	2.819	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.40641610000057	0.4994	sub-06	1	localizer	stimulus	Stuhl	NaN	0	2.468463800000791	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.889236699999856	2.4685	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.658879999999954	0.4994	sub-06	1	localizer	stimulus	Haus	NaN	180	1.984696200000144	-9.42537379999976	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.14180920000035	1.9847	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.4276189000002	0.4995	sub-06	1	localizer	stimulus	Haus	NaN	0	2.351835599999511	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.91063650000069	2.3518	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.56361160000051	0.4997	sub-06	1	localizer	stimulus	Schuh	NaN	180	1.7511838000000353	-9.362463899999966	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.04665110000042	1.7512	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.09906420000061	0.4996	sub-06	1	localizer	stimulus	Haus	NaN	0	2.0179980000002615	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.58202900000015	2.018	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.90110679999998	0.4996	sub-06	1	localizer	stimulus	Katze	NaN	180	2.6021090000003824	-9.419451499999925	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.38405950000015	2.6021	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.28734910000003	0.4996	sub-06	1	localizer	stimulus	Haus	NaN	0	3.6526885000002878	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.77038249999987	3.6527	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.72413050000068	0.4995	sub-06	1	localizer	stimulus	Gesicht	NaN	0	2.6353174999994735	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.207073700000365	2.6353	sub-06	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.14351260000058	0.4996	sub-06	1	localizer	stimulus	Stuhl	NaN	0	3.319215799999256	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
