filename	acq_time
meg/sub-19_task-main_split-01_meg.fif	2024-03-27T08:57:42.536736Z
meg/sub-19_task-main_split-02_meg.fif	2024-03-27T08:57:42.536736Z
meg/sub-19_task-rest1_meg.fif	2024-03-27T08:44:09.345964Z
meg/sub-19_task-rest2_meg.fif	2024-03-27T09:26:26.778094Z
