onset	duration	trial_type	value	sample
984.047	0.0	Sequence Buffer start	61	984047
990.203	0.0	Sequence Buffer stop	62	990203
990.857	0.0	sequencesound coin	71	990857
991.358	0.0	cue Cat	13	991358
994.672	0.0	sequence Chair onset	25	994672
995.278	0.0	sequence Shoe onset	24	995278
995.896	0.0	sequence Face onset	21	995896
996.513	0.0	sequence House onset	22	996513
997.131	0.0	sequence Cat onset	23	997131
997.749	0.0	Sequence Buffer start	61	997749
1003.912	0.0	Sequence Buffer stop	62	1003912
1004.592	0.0	sequencesound coin	71	1004592
1005.093	0.0	cue Cat	13	1005093
1008.407	0.0	sequence Chair onset	25	1008407
1008.546	0.0	sequence Face onset	21	1008546
1008.679	0.0	sequence Cat onset	23	1008679
1008.813	0.0	sequence Shoe onset	24	1008813
1008.946	0.0	sequence House onset	22	1008946
1009.08	0.0	Sequence Buffer start	61	1009080
1017.621	0.0	Sequence Buffer stop	62	1017621
1018.309	0.0	sequencesound coin	71	1018309
1018.812	0.0	cue House	12	1018812
1022.124	0.0	sequence Shoe onset	24	1022124
1022.3	0.0	sequence Chair onset	25	1022300
1022.464	0.0	sequence Face onset	21	1022464
1022.631	0.0	sequence House onset	22	1022631
1022.798	0.0	sequence Cat onset	23	1022798
1022.965	0.0	Sequence Buffer start	61	1022965
1031.355	0.0	Sequence Buffer stop	62	1031355
1032.178	0.0	sequencesound coin	71	1032178
1032.681	0.0	cue Shoe	14	1032681
1035.993	0.0	sequence Cat onset	23	1035993
1036.216	0.0	sequence House onset	22	1036216
1036.449	0.0	sequence Chair onset	25	1036449
1036.683	0.0	sequence Shoe onset	24	1036683
1036.916	0.0	sequence Face onset	21	1036916
1037.15	0.0	Sequence Buffer start	61	1037150
1045.22	0.0	Sequence Buffer stop	62	1045220
1046.113	0.0	sequence sound error	70	1046113
1046.614	0.0	cue House	12	1046614
1049.929	0.0	sequence Chair onset	25	1049929
1050.167	0.0	sequence Shoe onset	24	1050167
1050.401	0.0	sequence Face onset	21	1050401
1050.634	0.0	sequence Cat onset	23	1050634
1050.868	0.0	sequence House onset	22	1050868
1051.102	0.0	Sequence Buffer start	61	1051102
1059.163	0.0	Sequence Buffer stop	62	1059163
1059.864	0.0	sequencesound coin	71	1059864
1060.364	0.0	fixation pre 1	81	1060364
1064.173	0.0	localizer House onset	2	1064173
1066.943	0.0	localizer Shoe onset	4	1066943
1069.897	0.0	localizer Cat onset	3	1069897
1074.437	0.0	localizer House onset	2	1074437
1078.675	0.0	localizer Chair onset	5	1078675
1082.197	0.0	localizer Cat distractor onset	103	1082197
1082.81	0.0	localizer sound coin	31	1082810
1085.067	0.0	localizer Chair onset	5	1085067
1089.157	0.0	localizer Chair distractor onset	105	1089157
1089.82	0.0	localizer sound coin	31	1089820
1091.393	0.0	localizer House onset	2	1091393
1093.345	0.0	localizer House onset	2	1093345
1096.449	0.0	localizer Face distractor onset	101	1096449
1096.995	0.0	localizer sound coin	31	1096995
1099.92	0.0	localizer Chair onset	5	1099920
1102.724	0.0	localizer Face onset	1	1102724
1103.288	0.0	localizer sound error	30	1103288
1107.013	0.0	localizer Cat onset	3	1107013
1110.835	0.0	localizer Face onset	1	1110835
1114.289	0.0	localizer Shoe onset	4	1114289
1116.808	0.0	localizer Face onset	1	1116808
1118.996	0.0	localizer Face onset	1	1118996
1121.932	0.0	localizer House distractor onset	102	1121932
