filename	acq_time
meg/sub-13_task-main_split-01_meg.fif	2024-03-12T10:03:25.036974Z
meg/sub-13_task-main_split-02_meg.fif	2024-03-12T10:03:25.036974Z
meg/sub-13_task-rest1_meg.fif	2024-03-12T09:46:56.188166Z
meg/sub-13_task-rest2_meg.fif	2024-03-12T10:32:14.476341Z
