onset	duration	subject	session	condition	trial_type	stim_label	key_down	orientation	interval_time	response_time	accuracy	stim_index	serial_position	key_expected	key_pressed	choice_left	choice_right	choice_correct
1.261294399999315	1.9843	sub-05	1	instruction	instruction	language_selection	german	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.83848379999927	0.4993	sub-05	1	localizer	stimulus	Gesicht	NaN	0	2.351905099999378	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.3212666999998	2.3519	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.97426689999975	0.4995	sub-05	1	localizer	stimulus	Schuh	NaN	180	3.352509600000296	-88.69723840000006	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.4572862999994	3.3525	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.11095389999991	0.4994	sub-05	1	localizer	stimulus	Haus	NaN	0	2.6019623000001957	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.593891799999255	2.602	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.49690310000005	0.4995	sub-05	1	localizer	stimulus	Stuhl	NaN	0	2.752056499999526	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.979892800000016	2.7521	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.03308029999971	0.4995	sub-05	1	localizer	stimulus	Stuhl	NaN	0	3.686276000000362	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.51607769999919	3.6863	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.5034126999999	0.4995	sub-05	1	localizer	stimulus	Schuh	NaN	0	1.8012397000002238	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.98641619999944	1.8012	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.08879119999983	0.4995	sub-05	1	localizer	stimulus	Stuhl	NaN	0	3.085808900000302	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.571734499999366	3.0858	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.95867139999973	0.4996	sub-05	1	localizer	stimulus	Haus	NaN	0	2.2182400000001508	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.44169149999925	2.2182	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.9610518999998	0.4994	sub-05	1	localizer	stimulus	Haus	NaN	0	2.051517099999728	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.44397889999982	2.0515	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.79664749999938	0.5	sub-05	1	localizer	stimulus	Gesicht	NaN	180	1.7012668999996094	-88.79932510000071	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66.27957530000003	1.7013	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68.28202639999927	0.4995	sub-05	1	localizer	stimulus	Gesicht	NaN	0	1.9014154999995299	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68.76489539999966	1.9014	sub-05	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
