onset	duration	trial_type	value	sample
350.635	0.0	sequence Face onset	21	350635
350.769	0.0	sequence House onset	22	350769
350.902	0.0	sequence Shoe onset	24	350902
351.036	0.0	Sequence Buffer start	61	351036
359.568	0.0	Sequence Buffer stop	62	359568
360.248	0.0	sequencesound coin	71	360248
384.614	0.0	Break stop	92	384614
384.626	0.0	fixation pre 1	81	384626
388.422	0.0	localizer House onset	2	388422
390.909	0.0	localizer Shoe onset	4	390909
394.263	0.0	localizer Shoe onset	4	394263
397.951	0.0	localizer Face onset	1	397951
402.19	0.0	localizer House distractor onset	102	402190
402.687	0.0	localizer sound coin	31	402687
405.512	0.0	localizer House onset	2	405512
408.949	0.0	localizer Chair onset	5	408949
411.569	0.0	localizer Cat onset	3	411569
415.324	0.0	localizer Shoe distractor onset	104	415324
415.821	0.0	localizer sound coin	31	415821
418.561	0.0	localizer Chair onset	5	418561
421.332	0.0	localizer Face onset	1	421332
424.836	0.0	localizer Face onset	1	424836
428.875	0.0	localizer Chair distractor onset	105	428875
429.373	0.0	localizer sound coin	31	429373
431.796	0.0	localizer House onset	2	431796
435.701	0.0	localizer Face distractor onset	101	435701
436.198	0.0	localizer sound coin	31	436198
438.738	0.0	localizer Cat onset	3	438738
441.742	0.0	localizer Face onset	1	441742
445.497	0.0	localizer Shoe onset	4	445497
449.352	0.0	localizer House onset	2	449352
452.756	0.0	localizer Cat distractor onset	103	452756
453.237	0.0	localizer sound coin	31	453237
455.811	0.0	localizer Chair onset	5	455811
459.115	0.0	localizer Chair onset	5	459115
461.051	0.0	localizer Shoe onset	4	461051
465.323	0.0	localizer Cat onset	3	465323
468.177	0.0	localizer Cat onset	3	468177
471.077	0.0	fixation pre 2	82	471077
474.584	0.0	cue Cat	13	474584
477.896	0.0	sequence Cat onset	23	477896
478.07	0.0	sequence Chair onset	25	478070
478.237	0.0	sequence Shoe onset	24	478237
478.403	0.0	sequence Face onset	21	478403
478.57	0.0	sequence House onset	22	478570
478.737	0.0	Sequence Buffer start	61	478737
487.134	0.0	Sequence Buffer stop	62	487134
487.783	0.0	sequencesound coin	71	487783
488.286	0.0	cue Shoe	14	488286
491.597	0.0	sequence Cat onset	23	491597
491.838	0.0	sequence Shoe onset	24	491838
492.071	0.0	sequence Face onset	21	492071
492.305	0.0	sequence Chair onset	25	492305
492.539	0.0	sequence House onset	22	492539
492.772	0.0	Sequence Buffer start	61	492772
500.843	0.0	Sequence Buffer stop	62	500843
501.518	0.0	sequencesound coin	71	501518
502.019	0.0	cue House	12	502019
505.333	0.0	sequence Face onset	21	505333
505.556	0.0	sequence Chair onset	25	505556
505.789	0.0	sequence Cat onset	23	505789
506.023	0.0	sequence Shoe onset	24	506023
506.257	0.0	sequence House onset	22	506257
506.49	0.0	Sequence Buffer start	61	506490
514.552	0.0	Sequence Buffer stop	62	514552
515.236	0.0	sequencesound coin	71	515236
515.738	0.0	cue Shoe	14	515738
519.052	0.0	sequence Cat onset	23	519052
519.191	0.0	sequence Chair onset	25	519191
519.324	0.0	sequence Face onset	21	519324
519.458	0.0	sequence House onset	22	519458
519.591	0.0	sequence Shoe onset	24	519591
519.725	0.0	Sequence Buffer start	61	519725
528.26	0.0	Sequence Buffer stop	62	528260
529.02	0.0	sequencesound coin	71	529020
529.521	0.0	cue Shoe	14	529521
532.837	0.0	sequence House onset	22	532837
533.009	0.0	sequence Shoe onset	24	533009
533.175	0.0	sequence Face onset	21	533175
533.342	0.0	sequence Cat onset	23	533342
533.509	0.0	sequence Chair onset	25	533509
533.676	0.0	Sequence Buffer start	61	533676
542.073	0.0	Sequence Buffer stop	62	542073
542.622	0.0	sequencesound coin	71	542622
543.124	0.0	cue Cat	13	543124
546.437	0.0	sequence House onset	22	546437
547.044	0.0	sequence Cat onset	23	547044
547.661	0.0	sequence Face onset	21	547661
548.279	0.0	sequence Shoe onset	24	548279
548.896	0.0	sequence Chair onset	25	548896
549.514	0.0	Sequence Buffer start	61	549514
555.652	0.0	Sequence Buffer stop	62	555652
556.256	0.0	sequencesound coin	71	556256
556.759	0.0	cue House	12	556759
560.072	0.0	sequence Shoe onset	24	560072
560.695	0.0	sequence Face onset	21	560695
561.313	0.0	sequence Chair onset	25	561313
561.93	0.0	sequence House onset	22	561930
562.548	0.0	sequence Cat onset	23	562548
563.165	0.0	Sequence Buffer start	61	563165
569.308	0.0	Sequence Buffer stop	62	569308
570.091	0.0	sequencesound coin	71	570091
570.593	0.0	cue Shoe	14	570593
573.907	0.0	sequence House onset	22	573907
574.046	0.0	sequence Chair onset	25	574046
574.179	0.0	sequence Face onset	21	574179
574.313	0.0	sequence Cat onset	23	574313
574.446	0.0	sequence Shoe onset	24	574446
574.58	0.0	Sequence Buffer start	61	574580
583.121	0.0	Sequence Buffer stop	62	583121
584.076	0.0	sequencesound coin	71	584076
584.577	0.0	fixation pre 1	81	584577
588.385	0.0	localizer Chair onset	5	588385
592.675	0.0	localizer Chair distractor onset	105	592675
593.238	0.0	localizer sound coin	31	593238
596.463	0.0	localizer Cat onset	3	596463
599.984	0.0	localizer Chair onset	5	599984
603.138	0.0	localizer Shoe distractor onset	104	603138
603.635	0.0	localizer sound coin	31	603635
605.825	0.0	localizer Face onset	1	605825
609.446	0.0	localizer Chair onset	5	609446
612.016	0.0	localizer Face distractor onset	101	612016
612.513	0.0	localizer sound coin	31	612513
615.905	0.0	localizer House onset	2	615905
618.742	0.0	localizer House onset	2	618742
622.148	0.0	localizer Face onset	1	622148
625.35	0.0	localizer Shoe onset	4	625350
628.037	0.0	localizer House onset	2	628037
629.839	0.0	localizer Cat onset	3	629839
632.41	0.0	localizer Cat distractor onset	103	632410
632.874	0.0	localizer sound coin	31	632874
634.562	0.0	localizer Face onset	1	634562
638.067	0.0	localizer Face onset	1	638067
641.572	0.0	localizer Cat onset	3	641572
644.909	0.0	localizer Shoe onset	4	644909
648.647	0.0	localizer Shoe onset	4	648647
651.885	0.0	localizer Cat onset	3	651885
655.34	0.0	localizer House distractor onset	102	655340
655.87	0.0	localizer sound coin	31	655870
658.327	0.0	localizer Chair onset	5	658327
661.481	0.0	localizer House onset	2	661481
664.669	0.0	localizer Shoe onset	4	664669
667.986	0.0	fixation pre 2	82	667986
671.492	0.0	cue Shoe	14	671492
674.804	0.0	sequence House onset	22	674804
675.429	0.0	sequence Cat onset	23	675429
676.047	0.0	sequence Face onset	21	676047
676.664	0.0	sequence Shoe onset	24	676664
677.282	0.0	sequence Chair onset	25	677282
677.899	0.0	Sequence Buffer start	61	677899
684.05	0.0	Sequence Buffer stop	62	684050
684.725	0.0	sequencesound coin	71	684725
685.227	0.0	cue House	12	685227
688.541	0.0	sequence Face onset	21	688541
688.764	0.0	sequence Chair onset	25	688764
688.997	0.0	sequence Cat onset	23	688997
689.231	0.0	sequence Shoe onset	24	689231
689.464	0.0	sequence House onset	22	689464
689.698	0.0	Sequence Buffer start	61	689698
697.759	0.0	Sequence Buffer stop	62	697759
698.377	0.0	sequencesound coin	71	698377
698.879	0.0	cue Cat	13	698879
702.192	0.0	sequence Cat onset	23	702192
702.415	0.0	sequence Shoe onset	24	702415
702.648	0.0	sequence Face onset	21	702648
702.882	0.0	sequence Chair onset	25	702882
703.116	0.0	sequence House onset	22	703116
703.349	0.0	Sequence Buffer start	61	703349
711.415	0.0	Sequence Buffer stop	62	711415
711.961	0.0	sequencesound coin	71	711961
712.463	0.0	cue Chair	15	712463
715.775	0.0	sequence House onset	22	715775
715.949	0.0	sequence Shoe onset	24	715949
716.116	0.0	sequence Face onset	21	716116
716.283	0.0	sequence Cat onset	23	716283
716.45	0.0	sequence Chair onset	25	716450
716.617	0.0	Sequence Buffer start	61	716617
724.994	0.0	Sequence Buffer stop	62	724994
725.98	0.0	sequencesound coin	71	725980
726.482	0.0	cue Shoe	14	726482
729.796	0.0	sequence Cat onset	23	729796
729.968	0.0	sequence Chair onset	25	729968
730.135	0.0	sequence Shoe onset	24	730135
730.302	0.0	sequence Face onset	21	730302
730.468	0.0	sequence House onset	22	730468
730.635	0.0	Sequence Buffer start	61	730635
739.015	0.0	Sequence Buffer stop	62	739015
739.631	0.0	sequencesound coin	71	739631
740.134	0.0	cue Face	11	740134
743.447	0.0	sequence House onset	22	743447
743.586	0.0	sequence Chair onset	25	743586
743.719	0.0	sequence Face onset	21	743719
743.853	0.0	sequence Cat onset	23	743853
743.986	0.0	sequence Shoe onset	24	743986
744.12	0.0	Sequence Buffer start	61	744120
752.671	0.0	Sequence Buffer stop	62	752671
753.349	0.0	sequencesound coin	71	753349
753.851	0.0	cue Shoe	14	753851
757.165	0.0	sequence Cat onset	23	757165
757.304	0.0	sequence Chair onset	25	757304
757.437	0.0	sequence Face onset	21	757437
757.571	0.0	sequence House onset	22	757571
757.704	0.0	sequence Shoe onset	24	757704
757.838	0.0	Sequence Buffer start	61	757838
766.38	0.0	Sequence Buffer stop	62	766380
767.034	0.0	sequencesound coin	71	767034
767.536	0.0	cue House	12	767536
770.85	0.0	sequence Shoe onset	24	770850
771.456	0.0	sequence Face onset	21	771456
772.073	0.0	sequence Chair onset	25	772073
772.691	0.0	sequence House onset	22	772691
773.308	0.0	sequence Cat onset	23	773308
773.926	0.0	Sequence Buffer start	61	773926
780.063	0.0	Sequence Buffer stop	62	780063
780.685	0.0	sequencesound coin	71	780685
799.176	0.0	Break stop	92	799176
799.187	0.0	fixation pre 1	81	799187
802.984	0.0	localizer Shoe onset	4	802984
805.47	0.0	localizer Chair onset	5	805470
809.492	0.0	localizer Shoe onset	4	809492
813.815	0.0	localizer Face onset	1	813815
816.685	0.0	localizer Cat distractor onset	103	816685
817.183	0.0	localizer sound coin	31	817183
819.489	0.0	localizer Face onset	1	819489
822.643	0.0	localizer Chair onset	5	822643
826.148	0.0	localizer House onset	2	826148
829.302	0.0	localizer House onset	2	829302
833.024	0.0	localizer Face onset	1	833024
835.577	0.0	localizer Face onset	1	835577
839.248	0.0	localizer Shoe distractor onset	104	839248
839.796	0.0	localizer sound coin	31	839796
841.701	0.0	localizer Shoe onset	4	841701
845.006	0.0	localizer Cat onset	3	845006
848.477	0.0	localizer House distractor onset	102	848477
848.941	0.0	localizer sound coin	31	848941
852.065	0.0	localizer Shoe onset	4	852065
855.103	0.0	localizer House onset	2	855103
858.273	0.0	localizer Chair onset	5	858273
861.511	0.0	localizer Cat onset	3	861511
864.982	0.0	localizer Cat onset	3	864982
868.336	0.0	localizer Chair distractor onset	105	868336
868.867	0.0	localizer sound coin	31	868867
871.491	0.0	localizer Chair onset	5	871491
874.945	0.0	localizer Face distractor onset	101	874945
875.443	0.0	localizer sound coin	31	875443
878.517	0.0	localizer House onset	2	878517
881.203	0.0	localizer Cat onset	3	881203
883.854	0.0	fixation pre 2	82	883854
887.36	0.0	cue Cat	13	887360
890.672	0.0	sequence House onset	22	890672
890.796	0.0	sequence Chair onset	25	890796
890.929	0.0	sequence Face onset	21	890929
891.063	0.0	sequence Cat onset	23	891063
891.196	0.0	sequence Shoe onset	24	891196
891.33	0.0	Sequence Buffer start	61	891330
899.851	0.0	Sequence Buffer stop	62	899851
900.543	0.0	sequencesound coin	71	900543
901.045	0.0	cue House	12	901045
904.357	0.0	sequence House onset	22	904357
904.531	0.0	sequence Shoe onset	24	904531
904.698	0.0	sequence Face onset	21	904698
904.864	0.0	sequence Cat onset	23	904864
905.031	0.0	sequence Chair onset	25	905031
905.198	0.0	Sequence Buffer start	61	905198
913.585	0.0	Sequence Buffer stop	62	913585
914.361	0.0	sequencesound coin	71	914361
914.862	0.0	cue House	12	914862
918.177	0.0	sequence Cat onset	23	918177
918.316	0.0	sequence Chair onset	25	918316
918.449	0.0	sequence Face onset	21	918449
918.583	0.0	sequence House onset	22	918583
918.716	0.0	sequence Shoe onset	24	918716
918.85	0.0	Sequence Buffer start	61	918850
927.398	0.0	Sequence Buffer stop	62	927398
928.212	0.0	sequencesound coin	71	928212
928.715	0.0	cue Shoe	14	928715
932.028	0.0	sequence Face onset	21	932028
932.251	0.0	sequence Chair onset	25	932251
932.484	0.0	sequence Cat onset	23	932484
932.718	0.0	sequence Shoe onset	24	932718
932.951	0.0	sequence House onset	22	932951
933.185	0.0	Sequence Buffer start	61	933185
941.263	0.0	Sequence Buffer stop	62	941263
941.897	0.0	sequencesound coin	71	941897
942.398	0.0	cue Shoe	14	942398
945.711	0.0	sequence House onset	22	945711
946.336	0.0	sequence Cat onset	23	946336
946.953	0.0	sequence Face onset	21	946953
947.571	0.0	sequence Shoe onset	24	947571
948.188	0.0	sequence Chair onset	25	948188
948.806	0.0	Sequence Buffer start	61	948806
954.946	0.0	Sequence Buffer stop	62	954946
955.482	0.0	sequencesound coin	71	955482
955.984	0.0	cue House	12	955984
959.297	0.0	sequence Shoe onset	24	959297
959.92	0.0	sequence Face onset	21	959920
960.538	0.0	sequence Chair onset	25	960538
961.155	0.0	sequence House onset	22	961155
961.773	0.0	sequence Cat onset	23	961773
962.39	0.0	Sequence Buffer start	61	962390
968.55	0.0	Sequence Buffer stop	62	968550
969.25	0.0	sequencesound coin	71	969250
969.752	0.0	cue Shoe	14	969752
973.066	0.0	sequence Cat onset	23	973066
973.221	0.0	sequence Chair onset	25	973221
973.388	0.0	sequence Shoe onset	24	973388
973.555	0.0	sequence Face onset	21	973555
973.722	0.0	sequence House onset	22	973722
973.889	0.0	Sequence Buffer start	61	973889
982.285	0.0	Sequence Buffer stop	62	982285
982.968	0.0	sequencesound coin	71	982968
983.47	0.0	cue Chair	15	983470
986.784	0.0	sequence Cat onset	23	986784
987.023	0.0	sequence Shoe onset	24	987023
987.256	0.0	sequence Face onset	21	987256
987.49	0.0	sequence Chair onset	25	987490
987.723	0.0	sequence House onset	22	987723
987.957	0.0	Sequence Buffer start	61	987957
996.02	0.0	Sequence Buffer stop	62	996020
996.619	0.0	sequencesound coin	71	996619
997.12	0.0	fixation pre 1	81	997120
1000.929	0.0	localizer House onset	2	1000929
1004.917	0.0	localizer Cat onset	3	1004917
1008.287	0.0	localizer Cat distractor onset	103	1008287
1008.785	0.0	localizer sound coin	31	1008785
1012.309	0.0	localizer Chair onset	5	1012309
1015.163	0.0	localizer Chair distractor onset	105	1015163
1015.694	0.0	localizer sound coin	31	1015694
1017.199	0.0	localizer Shoe onset	4	1017199
1020.12	0.0	localizer Cat onset	3	1020120
1023.608	0.0	localizer House onset	2	1023608
1027.262	0.0	localizer Face onset	1	1027262
1030.75	0.0	localizer Cat onset	3	1030750
1033.888	0.0	localizer Shoe distractor onset	104	1033888
1034.485	0.0	localizer sound coin	31	1034485
1037.843	0.0	localizer Shoe onset	4	1037843
1040.68	0.0	localizer Face distractor onset	101	1040680
1041.244	0.0	localizer sound coin	31	1041244
1043.384	0.0	localizer Shoe onset	4	1043384
1046.17	0.0	localizer Chair onset	5	1046170
1048.824	0.0	localizer Face onset	1	1048824
1052.512	0.0	localizer Chair onset	5	1052512
1055.065	0.0	localizer Cat onset	3	1055065
1057.669	0.0	localizer Face onset	1	1057669
1060.456	0.0	localizer Face onset	1	1060456
1063.293	0.0	localizer House onset	2	1063293
1067.065	0.0	localizer House distractor onset	102	1067065
1067.562	0.0	localizer sound coin	31	1067562
1071.42	0.0	localizer Chair onset	5	1071420
1075.776	0.0	localizer House onset	2	1075776
1078.413	0.0	localizer Shoe onset	4	1078413
1081.046	0.0	fixation pre 2	82	1081046
1084.553	0.0	cue Shoe	14	1084553
1087.864	0.0	sequence House onset	22	1087864
1087.989	0.0	sequence Chair onset	25	1087989
1088.122	0.0	sequence Face onset	21	1088122
1088.256	0.0	sequence Cat onset	23	1088256
1088.389	0.0	sequence Shoe onset	24	1088389
1088.523	0.0	Sequence Buffer start	61	1088523
1097.053	0.0	Sequence Buffer stop	62	1097053
1097.702	0.0	sequencesound coin	71	1097702
1098.205	0.0	cue House	12	1098205
1101.519	0.0	sequence Face onset	21	1101519
1101.757	0.0	sequence Chair onset	25	1101757
1101.991	0.0	sequence Cat onset	23	1101991
1102.224	0.0	sequence Shoe onset	24	1102224
1102.458	0.0	sequence House onset	22	1102458
1102.692	0.0	Sequence Buffer start	61	1102692
1110.761	0.0	Sequence Buffer stop	62	1110761
1111.437	0.0	sequencesound coin	71	1111437
1111.939	0.0	cue Face	11	1111939
1115.251	0.0	sequence Cat onset	23	1115251
1115.375	0.0	sequence Chair onset	25	1115375
1115.508	0.0	sequence Face onset	21	1115508
1115.642	0.0	sequence House onset	22	1115642
1115.775	0.0	sequence Shoe onset	24	1115775
1115.909	0.0	Sequence Buffer start	61	1115909
1124.444	0.0	Sequence Buffer stop	62	1124444
1125.021	0.0	sequencesound coin	71	1125021
1125.523	0.0	cue Chair	15	1125523
1128.835	0.0	sequence House onset	22	1128835
1129.009	0.0	sequence Shoe onset	24	1129009
1129.176	0.0	sequence Face onset	21	1129176
1129.343	0.0	sequence Cat onset	23	1129343
1129.51	0.0	sequence Chair onset	25	1129510
1129.677	0.0	Sequence Buffer start	61	1129677
1138.075	0.0	Sequence Buffer stop	62	1138075
1138.706	0.0	sequencesound coin	71	1138706
1139.208	0.0	cue House	12	1139208
1142.522	0.0	sequence Cat onset	23	1142522
1142.761	0.0	sequence Shoe onset	24	1142761
1142.994	0.0	sequence Face onset	21	1142994
1143.228	0.0	sequence Chair onset	25	1143228
1143.462	0.0	sequence House onset	22	1143462
1143.695	0.0	Sequence Buffer start	61	1143695
1151.757	0.0	Sequence Buffer stop	62	1151757
1152.391	0.0	sequencesound coin	71	1152391
1152.893	0.0	cue Cat	13	1152893
1156.206	0.0	sequence Cat onset	23	1156206
1156.362	0.0	sequence Chair onset	25	1156362
1156.529	0.0	sequence Shoe onset	24	1156529
1156.696	0.0	sequence Face onset	21	1156696
1156.863	0.0	sequence House onset	22	1156863
1157.03	0.0	Sequence Buffer start	61	1157030
1165.414	0.0	Sequence Buffer stop	62	1165414
1165.925	0.0	sequencesound coin	71	1165925
1166.426	0.0	cue Cat	13	1166426
1169.739	0.0	sequence Shoe onset	24	1169739
1170.364	0.0	sequence Face onset	21	1170364
1170.981	0.0	sequence Chair onset	25	1170981
1171.599	0.0	sequence House onset	22	1171599
1172.216	0.0	sequence Cat onset	23	1172216
1172.834	0.0	Sequence Buffer start	61	1172834
1178.992	0.0	Sequence Buffer stop	62	1178992
1179.71	0.0	sequencesound coin	71	1179710
1180.211	0.0	cue Cat	13	1180211
1183.526	0.0	sequence House onset	22	1183526
1184.149	0.0	sequence Cat onset	23	1184149
1184.766	0.0	sequence Face onset	21	1184766
1185.384	0.0	sequence Shoe onset	24	1185384
1186.001	0.0	sequence Chair onset	25	1186001
1186.619	0.0	Sequence Buffer start	61	1186619
1192.753	0.0	Sequence Buffer stop	62	1192753
1193.345	0.0	sequencesound coin	71	1193345
1230.811	0.0	Break stop	92	1230811
1230.822	0.0	fixation pre 1	81	1230822
1234.635	0.0	localizer Chair onset	5	1234635
1237.255	0.0	localizer Chair onset	5	1237255
1239.242	0.0	localizer Shoe distractor onset	104	1239242
1239.705	0.0	localizer sound coin	31	1239705
1241.929	0.0	localizer House onset	2	1241929
1245.032	0.0	localizer Shoe onset	4	1245032
1248.554	0.0	localizer Cat distractor onset	103	1248554
1249.049	0.0	localizer sound coin	31	1249049
1251.675	0.0	localizer Face onset	1	1251675
1254.845	0.0	localizer Chair onset	5	1254845
1258.784	0.0	localizer Cat onset	3	1258784
1262.189	0.0	localizer Cat onset	3	1262189
1265.409	0.0	localizer Chair onset	5	1265409
1268.38	0.0	localizer Face onset	1	1268380
1272.269	0.0	localizer House onset	2	1272269
1275.423	0.0	localizer Cat onset	3	1275423
