onset	duration	trial_type	value	sample
386.266	0.0	sequence Cat onset	23	386266
386.884	0.0	sequence Chair onset	25	386884
387.501	0.0	sequence Face onset	21	387501
388.119	0.0	Sequence Buffer start	61	388119
394.263	0.0	Sequence Buffer stop	62	394263
395.346	0.0	sequencesound coin	71	395346
395.847	0.0	cue House	12	395847
399.161	0.0	sequence Face onset	21	399161
399.334	0.0	sequence Cat onset	23	399334
399.501	0.0	sequence Shoe onset	24	399501
399.667	0.0	sequence Chair onset	25	399667
399.834	0.0	sequence House onset	22	399834
400.001	0.0	Sequence Buffer start	61	400001
408.388	0.0	Sequence Buffer stop	62	408388
409.147	0.0	sequencesound coin	71	409147
409.648	0.0	cue House	12	409648
412.962	0.0	sequence Shoe onset	24	412962
413.569	0.0	sequence House onset	22	413569
414.186	0.0	sequence Cat onset	23	414186
414.804	0.0	sequence Face onset	21	414804
415.421	0.0	sequence Chair onset	25	415421
416.039	0.0	Sequence Buffer start	61	416039
422.175	0.0	Sequence Buffer stop	62	422175
422.982	0.0	sequencesound coin	71	422982
423.485	0.0	cue Shoe	14	423485
426.797	0.0	sequence Face onset	21	426797
427.037	0.0	sequence Cat onset	23	427037
427.27	0.0	sequence Chair onset	25	427270
427.504	0.0	sequence Shoe onset	24	427504
427.737	0.0	sequence House onset	22	427737
427.971	0.0	Sequence Buffer start	61	427971
436.04	0.0	Sequence Buffer stop	62	436040
436.9	0.0	sequencesound coin	71	436900
482.093	0.0	Break stop	92	482093
482.105	0.0	fixation pre 1	81	482105
485.918	0.0	localizer Chair onset	5	485918
488.972	0.0	localizer Chair onset	5	488972
492.51	0.0	localizer House onset	2	492510
495.197	0.0	localizer Shoe onset	4	495197
498.951	0.0	localizer Chair onset	5	498951
501.872	0.0	localizer Shoe onset	4	501872
505.344	0.0	localizer Shoe distractor onset	104	505344
505.941	0.0	localizer sound coin	31	505941
508.848	0.0	localizer Face onset	1	508848
512.87	0.0	localizer Shoe onset	4	512870
516.358	0.0	localizer Cat distractor onset	103	516358
516.938	0.0	localizer sound coin	31	516938
520.43	0.0	localizer Cat onset	3	520430
523.701	0.0	localizer House onset	2	523701
527.539	0.0	localizer Chair onset	5	527539
530.977	0.0	localizer Face distractor onset	101	530977
531.574	0.0	localizer sound coin	31	531574
533.748	0.0	localizer Face onset	1	533748
537.219	0.0	localizer Chair distractor onset	105	537219
537.666	0.0	localizer sound coin	31	537666
540.423	0.0	localizer Cat onset	3	540423
544.078	0.0	localizer Shoe onset	4	544078
546.698	0.0	localizer House onset	2	546698
549.369	0.0	localizer Face onset	1	549369
552.556	0.0	localizer Cat onset	3	552556
555.76	0.0	localizer Face onset	1	555760
558.848	0.0	localizer House onset	2	558848
561.201	0.0	localizer House distractor onset	102	561201
561.797	0.0	localizer sound coin	31	561797
564.805	0.0	localizer Cat onset	3	564805
568.54	0.0	fixation pre 2	82	568540
572.046	0.0	cue Face	11	572046
575.36	0.0	sequence Chair onset	25	575360
575.515	0.0	sequence Cat onset	23	575515
575.682	0.0	sequence House onset	22	575682
575.849	0.0	sequence Face onset	21	575849
576.016	0.0	sequence Shoe onset	24	576016
576.183	0.0	Sequence Buffer start	61	576183
584.572	0.0	Sequence Buffer stop	62	584572
585.396	0.0	sequencesound coin	71	585396
585.899	0.0	cue Shoe	14	585899
589.211	0.0	sequence Face onset	21	589211
589.45	0.0	sequence Cat onset	23	589450
589.684	0.0	sequence Chair onset	25	589684
589.918	0.0	sequence Shoe onset	24	589918
590.151	0.0	sequence House onset	22	590151
590.385	0.0	Sequence Buffer start	61	590385
598.463	0.0	Sequence Buffer stop	62	598463
599.314	0.0	sequencesound coin	71	599314
599.816	0.0	cue House	12	599816
603.13	0.0	sequence Face onset	21	603130
603.285	0.0	sequence Cat onset	23	603285
603.452	0.0	sequence Shoe onset	24	603452
603.619	0.0	sequence Chair onset	25	603619
603.786	0.0	sequence House onset	22	603786
603.953	0.0	Sequence Buffer start	61	603953
612.327	0.0	Sequence Buffer stop	62	612327
613.116	0.0	sequencesound coin	71	613116
613.618	0.0	cue Face	11	613618
616.931	0.0	sequence Shoe onset	24	616931
617.537	0.0	sequence House onset	22	617537
618.155	0.0	sequence Cat onset	23	618155
618.772	0.0	sequence Chair onset	25	618772
619.39	0.0	sequence Face onset	21	619390
620.007	0.0	Sequence Buffer start	61	620007
626.166	0.0	Sequence Buffer stop	62	626166
626.934	0.0	sequencesound coin	71	626934
627.437	0.0	cue House	12	627437
630.747	0.0	sequence Face onset	21	630747
630.989	0.0	sequence Cat onset	23	630989
631.222	0.0	sequence Shoe onset	24	631222
631.456	0.0	sequence House onset	22	631456
631.689	0.0	sequence Chair onset	25	631689
631.923	0.0	Sequence Buffer start	61	631923
639.979	0.0	Sequence Buffer stop	62	639979
640.685	0.0	sequencesound coin	71	640685
641.186	0.0	cue House	12	641186
644.5	0.0	sequence Face onset	21	644500
644.623	0.0	sequence Cat onset	23	644623
644.756	0.0	sequence House onset	22	644756
644.89	0.0	sequence Chair onset	25	644890
645.023	0.0	sequence Shoe onset	24	645023
645.157	0.0	Sequence Buffer start	61	645157
653.687	0.0	Sequence Buffer stop	62	653687
654.47	0.0	sequencesound coin	71	654470
654.972	0.0	cue Cat	13	654972
658.286	0.0	sequence Face onset	21	658286
658.425	0.0	sequence House onset	22	658425
658.558	0.0	sequence Shoe onset	24	658558
658.692	0.0	sequence Chair onset	25	658692
658.825	0.0	sequence Cat onset	23	658825
658.959	0.0	Sequence Buffer start	61	658959
667.5	0.0	Sequence Buffer stop	62	667500
668.338	0.0	sequencesound coin	71	668338
668.84	0.0	cue Shoe	14	668840
672.154	0.0	sequence Shoe onset	24	672154
672.777	0.0	sequence House onset	22	672777
673.394	0.0	sequence Cat onset	23	673394
674.012	0.0	sequence Face onset	21	674012
674.629	0.0	sequence Chair onset	25	674629
675.247	0.0	Sequence Buffer start	61	675247
681.391	0.0	Sequence Buffer stop	62	681391
682.256	0.0	sequencesound coin	71	682256
682.757	0.0	fixation pre 1	81	682757
686.565	0.0	localizer Shoe onset	4	686565
689.869	0.0	localizer Chair onset	5	689869
693.909	0.0	localizer Chair distractor onset	105	693909
694.622	0.0	localizer sound coin	31	694622
697.063	0.0	localizer House onset	2	697063
699.716	0.0	localizer Chair onset	5	699716
702.637	0.0	localizer Face onset	1	702637
705.891	0.0	localizer House onset	2	705891
709.095	0.0	localizer Face onset	1	709095
712.433	0.0	localizer Cat distractor onset	103	712433
712.963	0.0	localizer sound coin	31	712963
715.604	0.0	localizer Shoe onset	4	715604
719.542	0.0	localizer Face distractor onset	101	719542
720.072	0.0	localizer sound coin	31	720072
722.746	0.0	localizer Face onset	1	722746
726.668	0.0	localizer Chair onset	5	726668
730.106	0.0	localizer Cat onset	3	730106
734.028	0.0	localizer Chair onset	5	734028
736.799	0.0	localizer Shoe onset	4	736799
740.153	0.0	localizer House onset	2	740153
743.157	0.0	localizer House distractor onset	102	743157
743.72	0.0	localizer sound coin	31	743720
745.276	0.0	localizer Shoe onset	4	745276
749.131	0.0	localizer Cat onset	3	749131
752.97	0.0	localizer House onset	2	752970
756.958	0.0	localizer Cat onset	3	756958
760.913	0.0	localizer Cat onset	3	760913
764.518	0.0	localizer Face onset	1	764518
768.022	0.0	localizer Shoe distractor onset	104	768022
768.536	0.0	localizer sound coin	31	768536
771.24	0.0	fixation pre 2	82	771240
774.747	0.0	cue Chair	15	774747
778.06	0.0	sequence Shoe onset	24	778060
778.683	0.0	sequence House onset	22	778683
779.3	0.0	sequence Cat onset	23	779300
779.918	0.0	sequence Face onset	21	779918
780.535	0.0	sequence Chair onset	25	780535
781.153	0.0	Sequence Buffer start	61	781153
787.314	0.0	Sequence Buffer stop	62	787314
787.979	0.0	sequencesound coin	71	787979
788.48	0.0	cue Chair	15	788480
791.795	0.0	sequence Face onset	21	791795
791.917	0.0	sequence Cat onset	23	791917
792.05	0.0	sequence House onset	22	792050
792.184	0.0	sequence Chair onset	25	792184
792.317	0.0	sequence Shoe onset	24	792317
792.451	0.0	Sequence Buffer start	61	792451
800.997	0.0	Sequence Buffer stop	62	800997
801.73	0.0	sequencesound coin	71	801730
802.234	0.0	cue Face	11	802234
805.547	0.0	sequence Face onset	21	805547
805.702	0.0	sequence Cat onset	23	805702
805.869	0.0	sequence Shoe onset	24	805869
806.035	0.0	sequence Chair onset	25	806035
806.202	0.0	sequence House onset	22	806202
806.369	0.0	Sequence Buffer start	61	806369
814.758	0.0	Sequence Buffer stop	62	814758
815.448	0.0	sequencesound coin	71	815448
815.952	0.0	cue Chair	15	815952
819.264	0.0	sequence Shoe onset	24	819264
819.887	0.0	sequence House onset	22	819887
820.505	0.0	sequence Cat onset	23	820505
821.122	0.0	sequence Chair onset	25	821122
821.74	0.0	sequence Face onset	21	821740
822.357	0.0	Sequence Buffer start	61	822357
828.492	0.0	Sequence Buffer stop	62	828492
829.267	0.0	sequencesound coin	71	829267
829.769	0.0	cue Shoe	14	829769
833.082	0.0	sequence Face onset	21	833082
833.305	0.0	sequence Cat onset	23	833305
833.538	0.0	sequence Shoe onset	24	833538
833.772	0.0	sequence House onset	22	833772
834.006	0.0	sequence Chair onset	25	834006
834.239	0.0	Sequence Buffer start	61	834239
842.305	0.0	Sequence Buffer stop	62	842305
843.202	0.0	sequencesound coin	71	843202
843.702	0.0	cue Shoe	14	843702
847.017	0.0	sequence Face onset	21	847017
847.256	0.0	sequence Cat onset	23	847256
847.49	0.0	sequence Chair onset	25	847490
847.724	0.0	sequence Shoe onset	24	847724
847.957	0.0	sequence House onset	22	847957
848.191	0.0	Sequence Buffer start	61	848191
856.248	0.0	Sequence Buffer stop	62	856248
856.986	0.0	sequencesound coin	71	856986
857.49	0.0	cue Cat	13	857490
860.802	0.0	sequence Chair onset	25	860802
860.975	0.0	sequence Cat onset	23	860975
861.141	0.0	sequence House onset	22	861141
861.308	0.0	sequence Face onset	21	861308
861.492	0.0	sequence Shoe onset	24	861492
861.659	0.0	Sequence Buffer start	61	861659
870.034	0.0	Sequence Buffer stop	62	870034
870.755	0.0	sequencesound coin	71	870755
871.258	0.0	cue Chair	15	871258
874.57	0.0	sequence Face onset	21	874570
874.692	0.0	sequence House onset	22	874692
874.826	0.0	sequence Shoe onset	24	874826
874.959	0.0	sequence Chair onset	25	874959
875.093	0.0	sequence Cat onset	23	875093
875.227	0.0	Sequence Buffer start	61	875227
883.769	0.0	Sequence Buffer stop	62	883769
884.439	0.0	sequencesound coin	71	884439
931.918	0.0	Break stop	92	931918
931.93	0.0	fixation pre 1	81	931930
935.727	0.0	localizer Chair onset	5	935727
939.481	0.0	localizer Cat onset	3	939481
942.202	0.0	localizer Face distractor onset	101	942202
942.715	0.0	localizer sound coin	31	942715
945.156	0.0	localizer Chair onset	5	945156
948.794	0.0	localizer Chair distractor onset	105	948794
949.307	0.0	localizer sound coin	31	949307
951.431	0.0	localizer Shoe onset	4	951431
955.254	0.0	localizer Shoe onset	4	955254
955.75	0.0	localizer sound error	30	955750
958.173	0.0	localizer Cat distractor onset	103	958173
958.77	0.0	localizer sound coin	31	958770
961.377	0.0	localizer Chair onset	5	961377
965.383	0.0	localizer House onset	2	965383
968.436	0.0	localizer Shoe onset	4	968436
971.557	0.0	localizer House distractor onset	102	971557
972.137	0.0	localizer sound coin	31	972137
975.129	0.0	localizer House onset	2	975129
978.95	0.0	localizer Face onset	1	978950
982.471	0.0	localizer Shoe distractor onset	104	982471
982.985	0.0	localizer sound coin	31	982985
985.776	0.0	localizer Chair onset	5	985776
989.181	0.0	localizer Face onset	1	989181
992.201	0.0	localizer Face onset	1	992201
995.739	0.0	localizer House onset	2	995739
999.41	0.0	localizer Cat onset	3	999410
1002.748	0.0	localizer Cat onset	3	1002748
1006.219	0.0	localizer Shoe onset	4	1006219
1009.04	0.0	localizer Face onset	1	1009040
1011.943	0.0	localizer Cat onset	3	1011943
1014.747	0.0	localizer House onset	2	1014747
1018.232	0.0	fixation pre 2	82	1018232
1021.739	0.0	cue Face	11	1021739
1025.052	0.0	sequence Chair onset	25	1025052
1025.207	0.0	sequence Cat onset	23	1025207
1025.374	0.0	sequence House onset	22	1025374
1025.541	0.0	sequence Face onset	21	1025541
1025.708	0.0	sequence Shoe onset	24	1025708
1025.875	0.0	Sequence Buffer start	61	1025875
1034.252	0.0	Sequence Buffer stop	62	1034252
1035.021	0.0	sequencesound coin	71	1035021
1035.523	0.0	cue Cat	13	1035523
1038.836	0.0	sequence Face onset	21	1038836
1039.009	0.0	sequence Cat onset	23	1039009
1039.176	0.0	sequence Shoe onset	24	1039176
1039.343	0.0	sequence Chair onset	25	1039343
1039.509	0.0	sequence House onset	22	1039509
1039.676	0.0	Sequence Buffer start	61	1039676
1048.065	0.0	Sequence Buffer stop	62	1048065
1048.789	0.0	sequencesound coin	71	1048789
1049.292	0.0	cue Face	11	1049292
1052.604	0.0	sequence Shoe onset	24	1052604
1053.227	0.0	sequence House onset	22	1053227
1053.845	0.0	sequence Cat onset	23	1053845
1054.462	0.0	sequence Face onset	21	1054462
1055.08	0.0	sequence Chair onset	25	1055080
1055.698	0.0	Sequence Buffer start	61	1055698
1061.852	0.0	Sequence Buffer stop	62	1061852
1062.674	0.0	sequencesound coin	71	1062674
1063.177	0.0	cue Chair	15	1063177
1066.489	0.0	sequence Face onset	21	1066489
1066.612	0.0	sequence Cat onset	23	1066612
1066.745	0.0	sequence House onset	22	1066745
1066.879	0.0	sequence Chair onset	25	1066879
1067.012	0.0	sequence Shoe onset	24	1067012
1067.146	0.0	Sequence Buffer start	61	1067146
1075.69	0.0	Sequence Buffer stop	62	1075690
1076.442	0.0	sequencesound coin	71	1076442
1076.943	0.0	cue Chair	15	1076943
1080.257	0.0	sequence Face onset	21	1080257
1080.397	0.0	sequence House onset	22	1080397
1080.53	0.0	sequence Shoe onset	24	1080530
1080.664	0.0	sequence Chair onset	25	1080664
1080.797	0.0	sequence Cat onset	23	1080797
1080.931	0.0	Sequence Buffer start	61	1080931
1089.477	0.0	Sequence Buffer stop	62	1089477
1090.194	0.0	sequencesound coin	71	1090194
1090.694	0.0	cue Chair	15	1090694
1094.009	0.0	sequence Shoe onset	24	1094009
1094.632	0.0	sequence House onset	22	1094632
1095.249	0.0	sequence Cat onset	23	1095249
1095.867	0.0	sequence Chair onset	25	1095867
1096.484	0.0	sequence Face onset	21	1096484
1097.102	0.0	Sequence Buffer start	61	1097102
1103.264	0.0	Sequence Buffer stop	62	1103264
1103.995	0.0	sequencesound coin	71	1103995
1104.496	0.0	cue Chair	15	1104496
1107.811	0.0	sequence Face onset	21	1107811
1108.033	0.0	sequence Cat onset	23	1108033
1108.267	0.0	sequence Chair onset	25	1108267
1108.5	0.0	sequence Shoe onset	24	1108500
1108.734	0.0	sequence House onset	22	1108734
1108.968	0.0	Sequence Buffer start	61	1108968
1117.05	0.0	Sequence Buffer stop	62	1117050
1117.713	0.0	sequencesound coin	71	1117713
1118.216	0.0	cue Shoe	14	1118216
1121.529	0.0	sequence Face onset	21	1121529
1121.768	0.0	sequence Cat onset	23	1121768
1122.001	0.0	sequence Shoe onset	24	1122001
1122.235	0.0	sequence House onset	22	1122235
1122.469	0.0	sequence Chair onset	25	1122469
1122.702	0.0	Sequence Buffer start	61	1122702
1130.759	0.0	Sequence Buffer stop	62	1130759
1131.464	0.0	sequencesound coin	71	1131464
1131.965	0.0	fixation pre 1	81	1131965
1135.775	0.0	localizer Chair distractor onset	105	1135775
1136.504	0.0	localizer sound coin	31	1136504
1139.328	0.0	localizer Chair onset	5	1139328
1142.181	0.0	localizer Face onset	1	1142181
1145.769	0.0	localizer Face onset	1	1145769
1149.291	0.0	localizer Shoe onset	4	1149291
1152.245	0.0	localizer Face distractor onset	101	1152245
1152.725	0.0	localizer sound coin	31	1152725
1155.199	0.0	localizer House onset	2	1155199
1158.904	0.0	localizer Face onset	1	1158904
1163.059	0.0	localizer Chair onset	5	1163059
1166.197	0.0	localizer House onset	2	1166197
1169.451	0.0	localizer Shoe onset	4	1169451
1172.555	0.0	localizer Shoe distractor onset	104	1172555
1173.052	0.0	localizer sound coin	31	1173052
1175.409	0.0	localizer Chair onset	5	1175409
1178.313	0.0	localizer Cat onset	3	1178313
1181.067	0.0	localizer Cat onset	3	1181067
1184.37	0.0	localizer Shoe onset	4	1184370
1187.708	0.0	localizer House onset	2	1187708
1191.347	0.0	localizer House distractor onset	102	1191347
1191.943	0.0	localizer sound coin	31	1191943
1195.118	0.0	localizer Chair onset	5	1195118
1199.24	0.0	localizer Shoe onset	4	1199240
1202.695	0.0	localizer Cat onset	3	1202695
1206.583	0.0	localizer Face onset	1	1206583
1209.571	0.0	localizer Cat distractor onset	103	1209571
1210.051	0.0	localizer sound coin	31	1210051
1213.209	0.0	localizer House onset	2	1213209
1216.947	0.0	localizer Cat onset	3	1216947
1219.73	0.0	fixation pre 2	82	1219730
1223.237	0.0	cue Face	11	1223237
1226.55	0.0	sequence Chair onset	25	1226550
1226.723	0.0	sequence Cat onset	23	1226723
1226.889	0.0	sequence House onset	22	1226889
1227.056	0.0	sequence Face onset	21	1227056
1227.223	0.0	sequence Shoe onset	24	1227223
1227.39	0.0	Sequence Buffer start	61	1227390
1235.772	0.0	Sequence Buffer stop	62	1235772
1236.536	0.0	sequencesound coin	71	1236536
1237.04	0.0	cue Chair	15	1237040
1240.352	0.0	sequence Face onset	21	1240352
1240.491	0.0	sequence Cat onset	23	1240491
1240.625	0.0	sequence House onset	22	1240625
1240.758	0.0	sequence Chair onset	25	1240758
1240.891	0.0	sequence Shoe onset	24	1240891
1241.025	0.0	Sequence Buffer start	61	1241025
1249.559	0.0	Sequence Buffer stop	62	1249559
1250.304	0.0	sequencesound coin	71	1250304
1250.807	0.0	cue House	12	1250807
1254.12	0.0	sequence Shoe onset	24	1254120
1254.726	0.0	sequence House onset	22	1254726
1255.344	0.0	sequence Cat onset	23	1255344
1255.961	0.0	sequence Chair onset	25	1255961
1256.579	0.0	sequence Face onset	21	1256579
1257.196	0.0	Sequence Buffer start	61	1257196
1263.345	0.0	Sequence Buffer stop	62	1263345
1264.156	0.0	sequencesound coin	71	1264156
1264.658	0.0	cue Shoe	14	1264658
1267.971	0.0	sequence Face onset	21	1267971
1268.11	0.0	sequence House onset	22	1268110
1268.244	0.0	sequence Shoe onset	24	1268244
1268.377	0.0	sequence Chair onset	25	1268377
1268.511	0.0	sequence Cat onset	23	1268511
1268.644	0.0	Sequence Buffer start	61	1268644
1277.184	0.0	Sequence Buffer stop	62	1277184
1277.924	0.0	sequencesound coin	71	1277924
1278.425	0.0	cue House	12	1278425
1281.739	0.0	sequence Face onset	21	1281739
1281.979	0.0	sequence Cat onset	23	1281979
1282.212	0.0	sequence Shoe onset	24	1282212
1282.446	0.0	sequence House onset	22	1282446
1282.68	0.0	sequence Chair onset	25	1282680
1282.913	0.0	Sequence Buffer start	61	1282913
1290.971	0.0	Sequence Buffer stop	62	1290971
1291.659	0.0	sequencesound coin	71	1291659
1292.162	0.0	cue Cat	13	1292162
1295.474	0.0	sequence Face onset	21	1295474
1295.63	0.0	sequence Cat onset	23	1295630
1295.797	0.0	sequence Shoe onset	24	1295797
1295.964	0.0	sequence Chair onset	25	1295964
1296.131	0.0	sequence House onset	22	1296131
1296.297	0.0	Sequence Buffer start	61	1296297
1304.68	0.0	Sequence Buffer stop	62	1304680
1305.41	0.0	sequencesound coin	71	1305410
1305.912	0.0	cue House	12	1305912
1309.224	0.0	sequence Face onset	21	1309224
1309.448	0.0	sequence Cat onset	23	1309448
1309.682	0.0	sequence Chair onset	25	1309682
1309.915	0.0	sequence Shoe onset	24	1309915
1310.149	0.0	sequence House onset	22	1310149
1310.383	0.0	Sequence Buffer start	61	1310383
1318.44	0.0	Sequence Buffer stop	62	1318440
1319.211	0.0	sequencesound coin	71	1319211
1319.714	0.0	cue Cat	13	1319714
1323.027	0.0	sequence Shoe onset	24	1323027
1323.65	0.0	sequence House onset	22	1323650
1324.268	0.0	sequence Cat onset	23	1324268
1324.885	0.0	sequence Face onset	21	1324885
1325.503	0.0	sequence Chair onset	25	1325503
1326.12	0.0	Sequence Buffer start	61	1326120
1332.279	0.0	Sequence Buffer stop	62	1332279
