filename	acq_time
meg/sub-21_task-main_split-01_meg.fif	2024-04-12T14:14:36.927201Z
meg/sub-21_task-main_split-02_meg.fif	2024-04-12T14:14:36.927201Z
meg/sub-21_task-rest1_meg.fif	2024-04-12T14:00:44.261011Z
meg/sub-21_task-rest2_meg.fif	2024-04-12T14:44:24.382922Z
