   313 -0.086100 0.098800 0.009000 -0.031525 0.116186 -0.992727 -0.485911 -0.869730 -0.086372 -0.873440 0.479653 0.083874 -0.000339
   321 -0.088700 0.075700 0.041200 -0.345159 0.116272 -0.931314 -0.369046 -0.929179 0.020770 -0.862943 0.350866 0.363624 1.001595
   322 -0.088700 0.075700 0.041200 -0.345159 0.116272 -0.931314 -0.369046 -0.929179 0.020770 -0.862943 0.350866 0.363624 -0.003287
   323 -0.088700 0.075700 0.041200 -0.369046 -0.929179 0.020770 0.345159 -0.116272 0.931314 -0.862943 0.350866 0.363624 0.001646
   331 -0.070200 0.075800 0.070700 -0.588432 0.226201 -0.776261 -0.394173 -0.918510 0.031091 -0.705971 0.324277 0.629643 1.005534
   332 -0.070200 0.075800 0.070700 -0.394173 -0.918510 0.031091 0.588432 -0.226201 0.776261 -0.705971 0.324277 0.629643 -0.005541
   333 -0.070200 0.075800 0.070700 -0.588432 0.226201 -0.776261 -0.394173 -0.918510 0.031091 -0.705971 0.324277 0.629643 0.001542
   341 -0.100300 0.065900 0.008100 -0.063031 0.023867 -0.997726 -0.288892 -0.957351 -0.004658 -0.955285 0.287941 0.067237 1.000327
   342 -0.100300 0.065900 0.008100 -0.288892 -0.957351 -0.004658 0.063031 -0.023867 0.997726 -0.955285 0.287941 0.067237 -0.005427
   343 -0.100300 0.065900 0.008100 -0.063031 0.023867 -0.997726 -0.288892 -0.957351 -0.004658 -0.955285 0.287941 0.067237 0.000041
   411 -0.080800 0.041300 0.072000 -0.639831 0.048586 -0.766978 -0.136539 -0.989310 0.051213 -0.756291 0.137490 0.639626 1.005924
   412 -0.080800 0.041300 0.072000 -0.136539 -0.989310 0.051213 0.639831 -0.048586 0.766978 -0.756291 0.137490 0.639626 -0.007024
   413 -0.080800 0.041300 0.072000 -0.639831 0.048586 -0.766978 -0.136539 -0.989310 0.051213 -0.756291 0.137490 0.639626 0.000822
   421 -0.052600 0.040600 0.095200 -0.874774 -0.019759 -0.484129 -0.056396 -0.988230 0.142204 -0.481240 0.151699 0.863363 1.000288
   422 -0.052600 0.040600 0.095200 -0.874774 -0.019759 -0.484129 -0.056396 -0.988230 0.142204 -0.481240 0.151699 0.863363 -0.004421
   423 -0.052600 0.040600 0.095200 -0.056396 -0.988230 0.142204 0.874774 0.019759 0.484129 -0.481240 0.151699 0.863363 -0.001968
   431 -0.053700 0.005900 0.096900 -0.870690 -0.017820 -0.491509 0.029504 -0.999433 -0.016195 -0.490943 -0.028602 0.870722 1.004050
   432 -0.053700 0.005900 0.096900 -0.870690 -0.017820 -0.491509 0.029504 -0.999433 -0.016195 -0.490943 -0.028602 0.870722 -0.006402
   433 -0.053700 0.005900 0.096900 0.029504 -0.999433 -0.016195 0.870690 0.017820 0.491509 -0.490943 -0.028602 0.870722 0.003540
   441 -0.082900 0.006200 0.072800 -0.641747 0.002504 -0.766912 0.038459 -0.998633 -0.035404 -0.765952 -0.052216 0.640774 1.007603
   442 -0.082900 0.006200 0.072800 0.038459 -0.998633 -0.035404 0.641747 -0.002504 0.766912 -0.765952 -0.052216 0.640774 -0.005988
   443 -0.082900 0.006200 0.072800 -0.641747 0.002504 -0.766912 0.038459 -0.998633 -0.035404 -0.765952 -0.052216 0.640774 0.001433
   511 -0.063700 0.125400 0.013600 0.017328 0.219496 -0.975459 -0.791911 -0.592572 -0.147426 -0.610389 0.775032 0.163553 0.998319
   512 -0.063700 0.125400 0.013600 -0.791911 -0.592572 -0.147426 -0.017328 -0.219496 0.975459 -0.610389 0.775032 0.163553 -0.001727
   513 -0.063700 0.125400 0.013600 0.017328 0.219496 -0.975459 -0.791911 -0.592572 -0.147426 -0.610389 0.775032 0.163553 0.000366
   521 -0.033200 0.139700 0.017400 0.009937 0.220830 -0.975262 -0.956053 -0.283711 -0.073968 -0.293027 0.933137 0.208305 0.997001
   522 -0.033200 0.139700 0.017400 -0.956053 -0.283711 -0.073968 -0.009937 -0.220830 0.975262 -0.293027 0.933137 0.208305 -0.004613
   523 -0.033200 0.139700 0.017400 0.009937 0.220830 -0.975262 -0.956053 -0.283711 -0.073968 -0.293027 0.933137 0.208305 -0.000418
   531 -0.033700 0.127400 0.048500 -0.051470 0.467485 -0.882502 -0.961352 -0.262503 -0.083034 -0.270477 0.844121 0.462928 0.994917
   532 -0.033700 0.127400 0.048500 -0.051470 0.467485 -0.882502 -0.961352 -0.262503 -0.083034 -0.270477 0.844121 0.462928 -0.002361
   533 -0.033700 0.127400 0.048500 -0.961352 -0.262503 -0.083034 0.051470 -0.467485 0.882502 -0.270477 0.844121 0.462928 0.002973
   541 -0.067200 0.108900 0.044300 -0.173207 0.379611 -0.908787 -0.705195 -0.691957 -0.154583 -0.687523 0.614097 0.387552 0.998986
   542 -0.067200 0.108900 0.044300 -0.173207 0.379611 -0.908787 -0.705195 -0.691957 -0.154583 -0.687523 0.614097 0.387552 -0.009967
   543 -0.067200 0.108900 0.044300 -0.705195 -0.691957 -0.154583 0.173207 -0.379611 0.908787 -0.687523 0.614097 0.387552 -0.001505
   611 -0.035800 0.104800 0.075000 -0.007550 0.766754 -0.641897 -0.957166 -0.191323 -0.217321 -0.289442 0.612761 0.735355 0.998555
   612 -0.035800 0.104800 0.075000 -0.957166 -0.191323 -0.217321 0.007550 -0.766754 0.641897 -0.289442 0.612761 0.735355 -0.006114
   613 -0.035800 0.104800 0.075000 -0.007550 0.766754 -0.641897 -0.957166 -0.191323 -0.217321 -0.289442 0.612761 0.735355 0.001485
   621 0.000100 0.077500 0.096700 0.000200 0.917639 -0.397414 -1.000000 -0.000116 -0.000991 -0.000956 0.397414 0.917639 0.997256
   622 0.000100 0.077500 0.096700 0.000200 0.917639 -0.397414 -1.000000 -0.000116 -0.000991 -0.000956 0.397414 0.917639 -0.009452
   623 0.000100 0.077500 0.096700 -1.000000 -0.000116 -0.000991 -0.000200 -0.917639 0.397414 -0.000956 0.397414 0.917639 0.002320
   631 -0.018400 0.044000 0.106300 0.007198 0.982999 -0.183472 -0.991397 -0.016872 -0.129801 -0.130689 0.182828 0.974420 0.994115
   632 -0.018400 0.044000 0.106300 -0.991397 -0.016872 -0.129801 -0.007198 -0.982999 0.183472 -0.130689 0.182828 0.974420 -0.006337
   633 -0.018400 0.044000 0.106300 0.007198 0.982999 -0.183472 -0.991397 -0.016872 -0.129801 -0.130689 0.182828 0.974420 -0.003837
   641 -0.036800 0.075300 0.092200 -0.025269 0.896704 -0.441910 -0.953403 -0.154529 -0.259119 -0.300640 0.414771 0.858825 0.994386
   642 -0.036800 0.075300 0.092200 -0.025269 0.896704 -0.441910 -0.953403 -0.154529 -0.259119 -0.300640 0.414771 0.858825 -0.017381
   643 -0.036800 0.075300 0.092200 -0.953403 -0.154529 -0.259119 0.025269 -0.896704 0.441910 -0.300640 0.414771 0.858825 0.001422
   711 -0.018500 0.010500 0.109600 -0.988556 -0.011864 -0.150390 0.013795 -0.999832 -0.012045 -0.150222 -0.013982 0.988553 0.991292
   712 -0.018500 0.010500 0.109600 0.013795 -0.999832 -0.012045 0.988556 0.011864 0.150390 -0.150222 -0.013982 0.988553 -0.004056
   713 -0.018500 0.010500 0.109600 -0.988556 -0.011864 -0.150390 0.013795 -0.999832 -0.012045 -0.150222 -0.013982 0.988553 0.001606
   721 0.018600 0.010500 0.109600 0.988836 -0.007181 -0.148832 0.002981 0.999594 -0.028346 0.148975 0.027586 0.988456 0.993062
   722 0.018600 0.010500 0.109600 0.002981 0.999594 -0.028346 -0.988836 0.007181 0.148832 0.148975 0.027586 0.988456 -0.001661
   723 0.018600 0.010500 0.109600 0.988836 -0.007181 -0.148832 0.002981 0.999594 -0.028346 0.148975 0.027586 0.988456 0.004211
   731 0.018600 -0.023300 0.105900 -0.035488 -0.972017 -0.232214 0.987403 0.001733 -0.158219 0.154194 -0.234904 0.959711 0.996956
   732 0.018600 -0.023300 0.105900 0.987403 0.001733 -0.158219 0.035488 0.972017 0.232214 0.154194 -0.234904 0.959711 -0.005822
   733 0.018600 -0.023300 0.105900 -0.035488 -0.972017 -0.232214 0.987403 0.001733 -0.158219 0.154194 -0.234904 0.959711 0.001897
   741 -0.018500 -0.023700 0.105800 0.038686 -0.971279 -0.234779 0.992907 0.010850 0.118395 -0.112448 -0.237695 0.964809 0.999529
   742 -0.018500 -0.023700 0.105800 0.992907 0.010850 0.118395 -0.038686 0.971279 0.234779 -0.112448 -0.237695 0.964809 -0.005222
   743 -0.018500 -0.023700 0.105800 0.038686 -0.971279 -0.234779 0.992907 0.010850 0.118395 -0.112448 -0.237695 0.964809 -0.000234
   811 0.000100 0.144500 0.018700 -0.000302 0.251870 -0.967761 -0.999946 -0.010115 -0.002284 -0.010364 0.967708 0.251860 0.997738
   812 0.000100 0.144500 0.018700 -0.999946 -0.010115 -0.002284 0.000302 -0.251870 0.967761 -0.010364 0.967708 0.251860 -0.009968
   813 0.000100 0.144500 0.018700 -0.000302 0.251870 -0.967761 -0.999946 -0.010115 -0.002284 -0.010364 0.967708 0.251860 -0.000927
   821 0.000100 0.131600 0.050000 0.000700 0.499331 -0.866411 -0.999979 -0.005300 -0.003773 -0.006476 0.866396 0.499316 0.998936
   822 0.000100 0.131600 0.050000 0.000700 0.499331 -0.866411 -0.999979 -0.005300 -0.003773 -0.006476 0.866396 0.499316 -0.009505
   823 0.000100 0.131600 0.050000 -0.999979 -0.005300 -0.003773 -0.000700 -0.499331 0.866411 -0.006476 0.866396 0.499316 0.000613
   911 0.033100 0.139700 0.017300 -0.005241 0.236715 -0.971565 -0.965120 0.253118 0.066893 0.261755 0.938027 0.227132 1.001012
   912 0.033100 0.139700 0.017300 -0.965120 0.253118 0.066893 0.005241 -0.236715 0.971565 0.261755 0.938027 0.227132 -0.004187
   913 0.033100 0.139700 0.017300 -0.005241 0.236715 -0.971565 -0.965120 0.253118 0.066893 0.261755 0.938027 0.227132 -0.000453
   921 0.063800 0.125300 0.013500 -0.021726 0.218248 -0.975652 -0.780263 0.606425 0.153096 0.625072 0.764591 0.157115 1.002491
   922 0.063800 0.125300 0.013500 -0.780263 0.606425 0.153096 0.021726 -0.218248 0.975652 0.625072 0.764591 0.157115 -0.007811
   923 0.063800 0.125300 0.013500 -0.021726 0.218248 -0.975652 -0.780263 0.606425 0.153096 0.625072 0.764591 0.157115 -0.001949
   931 0.067100 0.108800 0.044400 0.176825 0.378682 -0.908478 -0.706474 0.691507 0.150710 0.685290 0.615167 0.389804 1.002645
   932 0.067100 0.108800 0.044400 0.176825 0.378682 -0.908478 -0.706474 0.691507 0.150710 0.685290 0.615167 0.389804 -0.004121
   933 0.067100 0.108800 0.044400 -0.706474 0.691507 0.150710 -0.176825 -0.378682 0.908478 0.685290 0.615167 0.389804 0.000323
   941 0.033800 0.127300 0.048600 0.056134 0.470593 -0.880563 -0.963240 0.257581 0.076300 0.262723 0.843910 0.467753 1.000364
   942 0.033800 0.127300 0.048600 0.056134 0.470593 -0.880563 -0.963240 0.257581 0.076300 0.262723 0.843910 0.467753 -0.004184
   943 0.033800 0.127300 0.048600 -0.963240 0.257581 0.076300 -0.056134 -0.470593 0.880563 0.262723 0.843910 0.467753 0.000916
  1011 0.000100 0.109300 0.077100 0.000893 0.759520 -0.650483 -0.999693 -0.015480 -0.019361 -0.024775 0.650301 0.759273 0.999833
  1012 0.000100 0.109300 0.077100 -0.999693 -0.015480 -0.019361 -0.000893 -0.759520 0.650483 -0.024775 0.650301 0.759273 -0.014912
  1013 0.000100 0.109300 0.077100 0.000893 0.759520 -0.650483 -0.999693 -0.015480 -0.019361 -0.024775 0.650301 0.759273 -0.000353
  1021 0.035800 0.104800 0.075000 0.007055 0.768815 -0.639432 -0.961264 0.181431 0.207494 0.275538 0.613200 0.740314 1.003502
  1022 0.035800 0.104800 0.075000 -0.961264 0.181431 0.207494 -0.007055 -0.768815 0.639432 0.275538 0.613200 0.740314 -0.000468
  1023 0.035800 0.104800 0.075000 0.007055 0.768815 -0.639432 -0.961264 0.181431 0.207494 0.275538 0.613200 0.740314 -0.000803
  1031 0.036800 0.075200 0.092300 0.031628 0.899279 -0.436230 -0.951406 0.160828 0.262604 0.306311 0.406727 0.860667 0.998698
  1032 0.036800 0.075200 0.092300 0.031628 0.899279 -0.436230 -0.951406 0.160828 0.262604 0.306311 0.406727 0.860667 -0.016277
  1033 0.036800 0.075200 0.092300 -0.951406 0.160828 0.262604 -0.031628 -0.899279 0.436230 0.306311 0.406727 0.860667 0.000605
  1041 0.018400 0.044200 0.106200 -0.013801 0.979493 -0.201004 -0.991767 0.012188 0.127471 0.127307 0.201108 0.971261 0.999640
  1042 0.018400 0.044200 0.106200 -0.991767 0.012188 0.127471 0.013801 -0.979493 0.201004 0.127307 0.201108 0.971261 0.033867
  1043 0.018400 0.044200 0.106200 -0.013801 0.979493 -0.201004 -0.991767 0.012188 0.127471 0.127307 0.201108 0.971261 -0.004203
  1111 0.052500 0.040600 0.095300 0.874522 -0.017985 -0.484652 -0.055235 0.989113 -0.136402 0.481828 0.146056 0.864008 0.997353
  1112 0.052500 0.040600 0.095300 0.874522 -0.017985 -0.484652 -0.055235 0.989113 -0.136402 0.481828 0.146056 0.864008 -0.006307
  1113 0.052500 0.040600 0.095300 -0.055235 0.989113 -0.136402 -0.874522 0.017985 0.484652 0.481828 0.146056 0.864008 -0.003177
  1121 0.080900 0.041300 0.072100 0.639791 0.051113 -0.766847 -0.170354 0.982396 -0.076660 0.749429 0.179683 0.637236 1.002964
  1122 0.080900 0.041300 0.072100 -0.170354 0.982396 -0.076660 -0.639791 -0.051113 0.766847 0.749429 0.179683 0.637236 -0.005106
  1123 0.080900 0.041300 0.072100 0.639791 0.051113 -0.766847 -0.170354 0.982396 -0.076660 0.749429 0.179683 0.637236 0.000531
  1131 0.082800 0.006100 0.072800 0.639752 0.000703 -0.768582 0.009667 0.999913 0.008999 0.768521 -0.013187 0.639689 1.002122
  1132 0.082800 0.006100 0.072800 0.009667 0.999913 0.008999 -0.639752 -0.000703 0.768582 0.768521 -0.013187 0.639689 -0.007332
  1133 0.082800 0.006100 0.072800 0.639752 0.000703 -0.768582 0.009667 0.999913 0.008999 0.768521 -0.013187 0.639689 0.000642
  1141 0.053500 0.006200 0.097000 0.871304 -0.018300 -0.490402 0.028700 0.999494 0.013700 0.489903 -0.026011 0.871389 1.000000
  1142 0.053500 0.006200 0.097000 0.871304 -0.018300 -0.490402 0.028700 0.999494 0.013700 0.489903 -0.026011 0.871389 -0.003994
  1143 0.053500 0.006200 0.097000 0.028700 0.999494 0.013700 -0.871304 0.018300 0.490402 0.489903 -0.026011 0.871389 0.001179
  1211 0.086200 0.098600 0.008900 0.044368 0.118952 -0.991908 -0.502683 0.860694 0.080719 0.863331 0.495035 0.097983 1.004659
  1212 0.086200 0.098600 0.008900 -0.502683 0.860694 0.080719 -0.044368 -0.118952 0.991908 0.863331 0.495035 0.097983 -0.005433
  1213 0.086200 0.098600 0.008900 0.044368 0.118952 -0.991908 -0.502683 0.860694 0.080719 0.863331 0.495035 0.097983 -0.000463
  1221 0.100300 0.066000 0.008200 0.066650 0.027352 -0.997401 -0.313892 0.949445 0.005123 0.947118 0.312735 0.071866 0.999965
  1222 0.100300 0.066000 0.008200 -0.313892 0.949445 0.005123 -0.066650 -0.027352 0.997401 0.947118 0.312735 0.071866 -0.008455
  1223 0.100300 0.066000 0.008200 0.066650 0.027352 -0.997401 -0.313892 0.949445 0.005123 0.947118 0.312735 0.071866 0.000262
  1231 0.088700 0.075700 0.041200 0.347970 0.117427 -0.930122 -0.372696 0.927685 -0.022341 0.860237 0.354427 0.366571 1.002559
  1232 0.088700 0.075700 0.041200 0.347970 0.117427 -0.930122 -0.372696 0.927685 -0.022341 0.860237 0.354427 0.366571 -0.009886
  1233 0.088700 0.075700 0.041200 -0.372696 0.927685 -0.022341 -0.347970 -0.117427 0.930122 0.860237 0.354427 0.366571 -0.002168
  1241 0.069900 0.075800 0.070900 0.610671 0.237156 -0.755538 -0.427508 0.901857 -0.062381 0.666594 0.361092 0.652124 1.005684
  1242 0.069900 0.075800 0.070900 -0.427508 0.901857 -0.062381 -0.610671 -0.237156 0.755538 0.666594 0.361092 0.652124 -0.003165
  1243 0.069900 0.075800 0.070900 0.610671 0.237156 -0.755538 -0.427508 0.901857 -0.062381 0.666594 0.361092 0.652124 0.001035
  1311 0.098900 0.040400 0.041300 0.341558 0.060364 -0.937920 -0.163728 0.986498 0.003802 0.925486 0.152265 0.346830 1.002018
  1312 0.098900 0.040400 0.041300 0.341558 0.060364 -0.937920 -0.163728 0.986498 0.003802 0.925486 0.152265 0.346830 -0.008040
  1313 0.098900 0.040400 0.041300 -0.163728 0.986498 0.003802 -0.341558 -0.060364 0.937920 0.925486 0.152265 0.346830 -0.002215
  1321 0.107400 0.032900 0.008100 0.063577 0.011531 -0.997910 -0.136439 0.990645 0.002757 0.988606 0.135978 0.064555 1.002677
  1322 0.107400 0.032900 0.008100 -0.136439 0.990645 0.002757 -0.063577 -0.011531 0.997910 0.988606 0.135978 0.064555 -0.003467
  1323 0.107400 0.032900 0.008100 0.063577 0.011531 -0.997910 -0.136439 0.990645 0.002757 0.988606 0.135978 0.064555 -0.000191
  1331 0.108300 -0.001100 0.006800 0.053945 -0.002485 -0.998541 0.061068 0.998133 0.000851 0.996675 -0.061025 0.053997 0.999349
  1332 0.108300 -0.001100 0.006800 0.061068 0.998133 0.000851 -0.053945 0.002485 0.998541 0.996675 -0.061025 0.053997 -0.009923
  1333 0.108300 -0.001100 0.006800 0.053945 -0.002485 -0.998541 0.061068 0.998133 0.000851 0.996675 -0.061025 0.053997 -0.000767
  1341 0.101000 0.004400 0.041000 0.349009 0.007985 -0.937085 0.037573 0.999041 0.022465 0.936366 -0.043050 0.348375 1.003451
  1342 0.101000 0.004400 0.041000 0.349009 0.007985 -0.937085 0.037573 0.999041 0.022465 0.936366 -0.043050 0.348375 -0.002092
  1343 0.101000 0.004400 0.041000 0.037573 0.999041 0.022465 -0.349009 -0.007985 0.937085 0.936366 -0.043050 0.348375 0.002451
  1411 0.102000 0.063000 -0.026000 -0.007286 0.005576 -0.999958 -0.286490 0.958054 0.007451 0.958055 0.286532 -0.005383 1.000305
  1412 0.102000 0.063000 -0.026000 -0.007286 0.005576 -0.999958 -0.286490 0.958054 0.007451 0.958055 0.286532 -0.005383 -0.002890
  1413 0.102000 0.063000 -0.026000 -0.286490 0.958054 0.007451 0.007286 -0.005576 0.999958 0.958055 0.286532 -0.005383 0.002489
  1421 0.106500 0.046900 -0.060000 0.018181 0.009415 -0.999790 -0.175405 0.984478 0.006072 0.984328 0.175257 0.019550 0.999867
  1422 0.106500 0.046900 -0.060000 -0.175405 0.984478 0.006072 -0.018181 -0.009415 0.999790 0.984328 0.175257 0.019550 -0.005368
  1423 0.106500 0.046900 -0.060000 0.018181 0.009415 -0.999790 -0.175405 0.984478 0.006072 0.984328 0.175257 0.019550 -0.000622
  1431 0.109800 0.013100 -0.062200 0.031608 0.004570 -0.999490 -0.005117 0.999977 0.004369 0.999487 0.004977 0.031631 0.996861
  1432 0.109800 0.013100 -0.062200 -0.005117 0.999977 0.004369 -0.031608 -0.004570 0.999490 0.999487 0.004977 0.031631 -0.001603
  1433 0.109800 0.013100 -0.062200 0.031608 0.004570 -0.999490 -0.005117 0.999977 0.004369 0.999487 0.004977 0.031631 0.000556
  1441 0.108300 0.030100 -0.026200 -0.008098 0.004287 -0.999958 -0.110546 0.993857 0.005226 0.993838 0.110584 -0.007574 0.999463
  1442 0.108300 0.030100 -0.026200 -0.008098 0.004287 -0.999958 -0.110546 0.993857 0.005226 0.993838 0.110584 -0.007574 -0.001255
  1443 0.108300 0.030100 -0.026200 -0.110546 0.993857 0.005226 0.008098 -0.004287 0.999958 0.993838 0.110584 -0.007574 0.002929
  1511 -0.108800 -0.003200 -0.028400 0.020830 0.000820 -0.999783 0.090025 -0.995939 0.001002 -0.995722 -0.090026 -0.020820 1.001103
  1512 -0.108800 -0.003200 -0.028400 0.020830 0.000820 -0.999783 0.090025 -0.995939 0.001002 -0.995722 -0.090026 -0.020820 -0.007158
  1513 -0.108800 -0.003200 -0.028400 0.090025 -0.995939 0.001002 -0.020830 -0.000820 0.999783 -0.995722 -0.090026 -0.020820 -0.002359
  1521 -0.101700 -0.036000 -0.028100 0.027042 0.002400 -0.999631 0.350332 -0.936597 0.007271 -0.936235 -0.350399 -0.026168 0.998804
  1522 -0.101700 -0.036000 -0.028100 0.027042 0.002400 -0.999631 0.350332 -0.936597 0.007271 -0.936235 -0.350399 -0.026168 -0.005932
  1523 -0.101700 -0.036000 -0.028100 0.350332 -0.936597 0.007271 -0.027042 -0.002400 0.999631 -0.936235 -0.350399 -0.026168 -0.000218
  1531 -0.095100 -0.052400 -0.062300 -0.019827 -0.002101 -0.999801 0.452428 -0.891773 -0.007070 -0.891581 -0.452478 0.018633 1.000561
  1532 -0.095100 -0.052400 -0.062300 0.452428 -0.891773 -0.007070 0.019827 0.002101 0.999801 -0.891581 -0.452478 0.018633 -0.004354
  1533 -0.095100 -0.052400 -0.062300 -0.019827 -0.002101 -0.999801 0.452428 -0.891773 -0.007070 -0.891581 -0.452478 0.018633 0.000693
  1541 -0.106800 -0.020500 -0.062500 -0.023689 -0.000222 -0.999719 0.187408 -0.982273 -0.004235 -0.981996 -0.187457 0.023311 0.999255
  1542 -0.106800 -0.020500 -0.062500 0.187408 -0.982273 -0.004235 0.023689 0.000222 0.999719 -0.981996 -0.187457 0.023311 -0.001037
  1543 -0.106800 -0.020500 -0.062500 -0.023689 -0.000222 -0.999719 0.187408 -0.982273 -0.004235 -0.981996 -0.187457 0.023311 0.001465
  1611 -0.101700 -0.033900 0.005600 -0.066599 -0.030951 -0.997300 0.338811 -0.940831 0.006625 -0.938496 -0.337455 0.073145 1.000174
  1612 -0.101700 -0.033900 0.005600 0.338811 -0.940831 0.006625 0.066599 0.030951 0.997300 -0.938496 -0.337455 0.073145 -0.005467
  1613 -0.101700 -0.033900 0.005600 -0.066599 -0.030951 -0.997300 0.338811 -0.940831 0.006625 -0.938496 -0.337455 0.073145 0.000475
  1621 -0.095200 -0.030800 0.039100 -0.321978 -0.057255 -0.945014 0.312141 -0.948783 -0.048778 -0.893821 -0.310683 0.323358 1.002399
  1622 -0.095200 -0.030800 0.039100 -0.321978 -0.057255 -0.945014 0.312141 -0.948783 -0.048778 -0.893821 -0.310683 0.323358 -0.003526
  1623 -0.095200 -0.030800 0.039100 0.312141 -0.948783 -0.048778 0.321978 0.057255 0.945014 -0.893821 -0.310683 0.323358 -0.000585
  1631 -0.078100 -0.062800 0.039400 -0.260121 -0.200149 -0.944604 0.600688 -0.799474 0.003952 -0.755977 -0.566384 0.328188 1.002632
  1632 -0.078100 -0.062800 0.039400 -0.260121 -0.200149 -0.944604 0.600688 -0.799474 0.003952 -0.755977 -0.566384 0.328188 -0.002499
  1633 -0.078100 -0.062800 0.039400 0.600688 -0.799474 0.003952 0.260121 0.200149 0.944604 -0.755977 -0.566384 0.328188 -0.000322
  1641 -0.086600 -0.064000 0.005500 -0.059626 -0.047654 -0.997083 0.570328 -0.821401 0.005099 -0.819248 -0.568360 0.076156 1.002277
  1642 -0.086600 -0.064000 0.005500 0.570328 -0.821401 0.005099 0.059626 0.047654 0.997083 -0.819248 -0.568360 0.076156 -0.005350
  1643 -0.086600 -0.064000 0.005500 -0.059626 -0.047654 -0.997083 0.570328 -0.821401 0.005099 -0.819248 -0.568360 0.076156 0.001100
  1711 -0.075800 -0.079700 -0.062100 0.000470 -0.014872 -0.999889 0.668519 -0.743609 0.011331 -0.743695 -0.668450 0.009593 1.001140
  1712 -0.075800 -0.079700 -0.062100 0.668519 -0.743609 0.011331 -0.000470 0.014872 0.999889 -0.743695 -0.668450 0.009593 -0.000435
