onset	duration	subject	session	condition	trial_type	stim_label	key_down	orientation	interval_time	response_time	accuracy	stim_index	serial_position	key_expected	key_pressed	choice_left	choice_right	choice_correct
1.25105480000002	1.1618	sub-23	1	instruction	instruction	language_selection	german	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.56169779999982	0.4995	sub-23	1	localizer	stimulus	Haus	NaN	0	2.7187109000005947	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.04473059999964	2.7187	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.06447320000007	0.4994	sub-23	1	localizer	stimulus	Haus	NaN	0	2.8354864000002635	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.547378399999616	2.8355	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.683946999999534	0.4996	sub-23	1	localizer	stimulus	Gesicht	NaN	0	2.5519447999995464	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.16695400000026	2.5519	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.0201788000004	0.4994	sub-23	1	localizer	stimulus	Stuhl	NaN	0	3.2191796000006434	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.50296879999951	3.2192	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.02326939999966	0.4996	sub-23	1	localizer	stimulus	Stuhl	NaN	180	2.5686610000002474	0.5683822000000873	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.50620669999989	2.5687	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.37596140000005	0.4995	sub-23	1	localizer	stimulus	Haus	NaN	0	1.851377500000126	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.85897860000023	1.8514	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.01153090000025	0.4996	sub-23	1	localizer	stimulus	Schuh	NaN	0	2.518628300000273	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.494505699999536	2.5186	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.31426120000015	0.4995	sub-23	1	localizer	stimulus	Schuh	NaN	0	2.234864099999868	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.7971792999997	2.2349	sub-23	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
