filename	acq_time
meg/sub-04_task-main_split-01_meg.fif	2024-02-02T12:38:33.032976Z
meg/sub-04_task-main_split-02_meg.fif	2024-02-02T12:38:33.032976Z
meg/sub-04_task-rest1_meg.fif	2024-02-02T12:23:10.728213Z
meg/sub-04_task-rest2_meg.fif	2024-02-02T13:10:07.010574Z
