filename	acq_time
meg/sub-01_task-main_split-01_meg.fif	2024-02-02T15:15:03.625270Z
meg/sub-01_task-main_split-02_meg.fif	2024-02-02T15:15:03.625270Z
meg/sub-01_task-rest1_meg.fif	2024-02-02T15:02:49.685215Z
meg/sub-01_task-rest2_meg.fif	2024-02-02T15:46:22.520498Z
