onset	duration	subject	session	condition	trial_type	stim_label	key_down	orientation	interval_time	response_time	accuracy	stim_index	serial_position	key_expected	key_pressed	choice_left	choice_right	choice_correct
1.3074742999997395	0.8384	sub-25	1	instruction	instruction	language_selection	german	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.896760200001157	0.4994	sub-25	1	localizer	stimulus	Haus	NaN	0	1.7179193000010855	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.379636699999537	1.7179	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.398737800000163	0.4994	sub-25	1	localizer	stimulus	Schuh	NaN	0	2.835492800000793	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.8816654000002	2.8355	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.018389700000625	0.4994	sub-25	1	localizer	stimulus	Katze	NaN	180	3.1525798000002396	0.526960400000462	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.50122360000023	3.1526	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.95512020000024	0.4995	sub-25	1	localizer	stimulus	Katze	NaN	0	2.7184782000003977	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.438031100000444	2.7185	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.45768429999953	0.4994	sub-25	1	localizer	stimulus	Gesicht	NaN	0	2.301728699998421	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.94058630000109	2.3017	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.54349019999973	0.4995	sub-25	1	localizer	stimulus	Haus	NaN	180	2.118246399999407	0.5377568999992945	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.026415800000905	2.1182	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.4458093000012	0.4995	sub-25	1	localizer	stimulus	Stuhl	NaN	0	2.852204200000415	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.92874660000052	2.8522	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.08212110000022	0.4995	sub-25	1	localizer	stimulus	Gesicht	NaN	0	2.451856100000434	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.56504029999997	2.4519	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.31805870000062	0.4995	sub-25	1	localizer	stimulus	Gesicht	NaN	0	2.702201400001279	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.80096249999952	2.7022	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.80422050000016	0.4975	sub-25	1	localizer	stimulus	Katze	NaN	0	2.435043900000892	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.28726959999949	2.435	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.02348809999967	0.4995	sub-25	1	localizer	stimulus	Stuhl	NaN	0	2.835541300000841	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.50639779999983	2.8355	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.6431021999997	0.4995	sub-25	1	localizer	stimulus	Katze	NaN	0	2.1682870000004044	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.12602680000055	2.1683	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.59546510000109	0.4995	sub-25	1	localizer	stimulus	Schuh	NaN	0	2.818763900000704	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.07846690000042	2.8188	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66.19839110000066	0.4995	sub-25	1	localizer	stimulus	Stuhl	NaN	0	2.23498280000058	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66.68134459999965	2.235	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69.21752120000019	0.4994	sub-25	1	localizer	stimulus	Stuhl	NaN	180	2.6020208000009006	0.5517915000000357	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69.70041049999963	2.602	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.60372000000098	0.4994	sub-25	1	localizer	stimulus	Haus	NaN	0	2.268468100000973	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73.08664940000017	2.2685	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.65627270000005	0.4994	sub-25	1	localizer	stimulus	Katze	NaN	0	2.568396999999095	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76.13919130000068	2.5684	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.008783700001	0.4994	sub-25	1	localizer	stimulus	Haus	NaN	0	3.71953829999984	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.49167370000032	3.7195	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83.5124068999994	0.4994	sub-25	1	localizer	stimulus	Gesicht	NaN	180	3.1023457999999664	0.5289097000004404	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83.99532080000063	3.1023	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87.39900219999981	0.4993	sub-25	1	localizer	stimulus	Schuh	NaN	0	2.451859999999215	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87.8817639000008	2.4519	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90.634799200001	0.4995	sub-25	1	localizer	stimulus	Gesicht	NaN	0	2.8523433999998815	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.1177086000007	2.8523	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.2711459000002	0.4995	sub-25	1	localizer	stimulus	Stuhl	NaN	0	2.4019625000000957	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.7540929000006	2.402	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97.45699729999978	0.4995	sub-25	1	localizer	stimulus	Schuh	NaN	180	2.301710600000689	0.4722963000003801	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97.93993799999951	2.3017	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100.54280500000095	0.4995	sub-25	1	localizer	stimulus	Schuh	NaN	0	3.085668300000208	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101.02575810000052	3.0857	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104.41264260000024	0.4994	sub-25	1	localizer	stimulus	Haus	NaN	0	2.285035799999605	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104.8955543000011	2.285	sub-25	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.66711410000062	1.0005	sub-25	1	sequence	cue	Katze	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.66758500000104	2.0016	sub-25	1	sequence	blank	blank	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113.66917360000116	0.3002	sub-25	1	sequence	fixation	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.01758530000006	0.102	sub-25	1	sequence	stimulus	Gesicht	NaN	NaN	64.0	NaN	NaN	1.0	1.0	NaN	NaN	NaN	NaN	NaN
114.11956680000004	0.0669	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.18648510000094	0.0999	sub-25	1	sequence	stimulus	Haus	NaN	NaN	64.0	NaN	NaN	2.0	2.0	NaN	NaN	NaN	NaN	NaN
114.28635890000078	0.0669	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.35325420000116	0.0999	sub-25	1	sequence	stimulus	Katze	NaN	NaN	64.0	NaN	NaN	3.0	3.0	NaN	NaN	NaN	NaN	NaN
114.4531960000004	0.0669	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.520084400001	0.1	sub-25	1	sequence	stimulus	Stuhl	NaN	NaN	64.0	NaN	NaN	5.0	4.0	NaN	NaN	NaN	NaN	NaN
114.6200442999998	0.0668	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.68687630000022	0.1	sub-25	1	sequence	stimulus	Schuh	NaN	NaN	64.0	NaN	NaN	4.0	5.0	NaN	NaN	NaN	NaN	NaN
114.7868527999999	0.0668	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.85366849999993	8.3879	sub-25	1	sequence	delay	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
123.22359979999965	0.8207	sub-25	1	sequence	choice	choice	right	NaN	NaN	0.7997591999992437	True	NaN	NaN	right	1.0	4.0	3.0	3.0
124.04456650000066	0.5001	sub-25	1	sequence	feedback	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124.54478150000068	1.0007	sub-25	1	sequence	cue	Schuh	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125.54544200000056	2.0016	sub-25	1	sequence	blank	blank	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127.547087500001	0.3002	sub-25	1	sequence	fixation	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127.87979110000016	0.1009	sub-25	1	sequence	stimulus	Katze	NaN	NaN	512.0	NaN	NaN	3.0	1.0	NaN	NaN	NaN	NaN	NaN
127.98073310000107	0.5175	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128.49821780000093	0.0997	sub-25	1	sequence	stimulus	Stuhl	NaN	NaN	512.0	NaN	NaN	5.0	2.0	NaN	NaN	NaN	NaN	NaN
128.5978895999997	0.5172	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129.11512249999942	0.0999	sub-25	1	sequence	stimulus	Gesicht	NaN	NaN	512.0	NaN	NaN	1.0	3.0	NaN	NaN	NaN	NaN	NaN
129.21504910000112	0.5172	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129.73224520000076	0.1001	sub-25	1	sequence	stimulus	Schuh	NaN	NaN	512.0	NaN	NaN	4.0	4.0	NaN	NaN	NaN	NaN	NaN
129.8323065000004	0.5172	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130.34945789999983	0.0999	sub-25	1	sequence	stimulus	Haus	NaN	NaN	512.0	NaN	NaN	2.0	5.0	NaN	NaN	NaN	NaN	NaN
130.4493679999996	0.5171	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130.9664730000004	6.153	sub-25	1	sequence	delay	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137.1073419000004	0.7817	sub-25	1	sequence	choice	choice	right	NaN	NaN	0.7537785000004078	True	NaN	NaN	right	True	1.0	4.0	4.0
137.88921649999975	0.5002	sub-25	1	sequence	feedback	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
138.38954829999966	1.0005	sub-25	1	sequence	cue	Gesicht	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
139.39002160000018	2.0017	sub-25	1	sequence	blank	blank	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141.3916803000011	0.3003	sub-25	1	sequence	fixation	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141.70951400000013	0.0991	sub-25	1	sequence	stimulus	Katze	NaN	NaN	128.0	NaN	NaN	3.0	1.0	NaN	NaN	NaN	NaN	NaN
141.80858530000114	0.1336	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141.94215690000055	0.1	sub-25	1	sequence	stimulus	Stuhl	NaN	NaN	128.0	NaN	NaN	5.0	2.0	NaN	NaN	NaN	NaN	NaN
142.0421107000002	0.1336	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
142.1756946000005	0.1	sub-25	1	sequence	stimulus	Haus	NaN	NaN	128.0	NaN	NaN	2.0	3.0	NaN	NaN	NaN	NaN	NaN
142.27565200000026	0.1335	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
142.40918690000035	0.1	sub-25	1	sequence	stimulus	Schuh	NaN	NaN	128.0	NaN	NaN	4.0	4.0	NaN	NaN	NaN	NaN	NaN
142.50915209999948	0.1336	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
142.6427146999995	0.1	sub-25	1	sequence	stimulus	Gesicht	NaN	NaN	128.0	NaN	NaN	1.0	5.0	NaN	NaN	NaN	NaN	NaN
142.74267940000027	0.1334	sub-25	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
142.8761226000006	8.0545	sub-25	1	sequence	delay	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
150.91302709999945	0.8537	sub-25	1	sequence	choice	choice	left	NaN	NaN	0.8306482000007236	True	NaN	NaN	left	True	5.0	4.0	5.0
