onset	duration	trial_type	value	sample
48.535	0.0	fixation pre 1	81	48535
52.328	0.0	localizer House onset	2	52328
55.13	0.0	localizer Shoe onset	4	55130
59.186	0.0	localizer Chair distractor onset	105	59186
59.8	0.0	localizer sound coin	31	59800
62.257	0.0	localizer Face onset	1	62257
66.378	0.0	localizer Shoe distractor onset	104	66378
66.959	0.0	localizer sound coin	31	66959
69.318	0.0	localizer House onset	2	69318
73.054	0.0	localizer House onset	2	73054
75.708	0.0	localizer Face onset	1	75708
79.212	0.0	localizer Cat onset	3	79212
79.692	0.0	localizer sound error	30	79692
82.45	0.0	localizer Chair onset	5	82450
85.087	0.0	localizer Shoe onset	4	85087
87.824	0.0	localizer Face onset	1	87824
91.313	0.0	localizer Face onset	1	91313
94.766	0.0	localizer House onset	2	94766
98.304	0.0	localizer Cat onset	3	98304
101.124	0.0	localizer Cat distractor onset	103	101124
101.671	0.0	localizer sound coin	31	101671
103.794	0.0	localizer Shoe onset	4	103794
107.449	0.0	localizer Shoe onset	4	107449
110.353	0.0	localizer Cat onset	3	110353
112.59	0.0	localizer Face distractor onset	101	112590
113.186	0.0	localizer sound coin	31	113186
115.426	0.0	localizer Chair onset	5	115426
117.913	0.0	localizer Cat onset	3	117913
121.685	0.0	localizer House distractor onset	102	121685
122.232	0.0	localizer sound coin	31	122232
124.471	0.0	localizer Chair onset	5	124471
128.31	0.0	localizer Chair onset	5	128310
130.927	0.0	fixation pre 2	82	130927
134.434	0.0	cue Chair	15	134434
137.782	0.0	sequence Shoe onset	24	137782
138.019	0.0	sequence House onset	22	138019
138.253	0.0	sequence Chair onset	25	138253
138.486	0.0	sequence Face onset	21	138486
138.72	0.0	sequence Cat onset	23	138720
138.954	0.0	Sequence Buffer start	61	138954
147.019	0.0	Sequence Buffer stop	62	147019
147.799	0.0	sequencesound coin	71	147799
148.3	0.0	cue Chair	15	148300
151.615	0.0	sequence Shoe onset	24	151615
151.754	0.0	sequence Face onset	21	151754
151.887	0.0	sequence Cat onset	23	151887
152.021	0.0	sequence Chair onset	25	152021
152.154	0.0	sequence House onset	22	152154
152.288	0.0	Sequence Buffer start	61	152288
160.806	0.0	Sequence Buffer stop	62	160806
161.551	0.0	sequencesound coin	71	161551
162.054	0.0	cue Shoe	14	162054
165.368	0.0	sequence Chair onset	25	165368
165.989	0.0	sequence House onset	22	165989
166.607	0.0	sequence Cat onset	23	166607
167.224	0.0	sequence Face onset	21	167224
167.842	0.0	sequence Shoe onset	24	167842
168.459	0.0	Sequence Buffer start	61	168459
174.619	0.0	Sequence Buffer stop	62	174619
175.453	0.0	sequencesound coin	71	175453
175.954	0.0	cue Shoe	14	175954
179.268	0.0	sequence Face onset	21	179268
179.407	0.0	sequence Chair onset	25	179407
179.54	0.0	sequence House onset	22	179540
179.674	0.0	sequence Cat onset	23	179674
179.807	0.0	sequence Shoe onset	24	179807
179.941	0.0	Sequence Buffer start	61	179941
188.484	0.0	Sequence Buffer stop	62	188484
189.354	0.0	sequencesound coin	71	189354
189.856	0.0	cue Face	11	189856
193.169	0.0	sequence Shoe onset	24	193169
193.392	0.0	sequence House onset	22	193392
193.626	0.0	sequence Chair onset	25	193626
193.859	0.0	sequence Cat onset	23	193859
194.093	0.0	sequence Face onset	21	194093
194.327	0.0	Sequence Buffer start	61	194327
202.4	0.0	Sequence Buffer stop	62	202400
203.155	0.0	sequencesound coin	71	203155
203.657	0.0	cue Chair	15	203657
206.971	0.0	sequence House onset	22	206971
207.143	0.0	sequence Cat onset	23	207143
207.31	0.0	sequence Shoe onset	24	207310
207.477	0.0	sequence Face onset	21	207477
207.644	0.0	sequence Chair onset	25	207644
207.811	0.0	Sequence Buffer start	61	207811
216.187	0.0	Sequence Buffer stop	62	216187
217.191	0.0	sequencesound coin	71	217191
217.691	0.0	cue Chair	15	217691
221.006	0.0	sequence House onset	22	221006
221.629	0.0	sequence Chair onset	25	221629
222.247	0.0	sequence Cat onset	23	222247
222.864	0.0	sequence Face onset	21	222864
223.482	0.0	sequence Shoe onset	24	223482
224.099	0.0	Sequence Buffer start	61	224099
230.234	0.0	Sequence Buffer stop	62	230234
231.109	0.0	sequencesound coin	71	231109
231.61	0.0	cue Chair	15	231610
234.925	0.0	sequence House onset	22	234925
235.08	0.0	sequence Face onset	21	235080
235.247	0.0	sequence Cat onset	23	235247
235.414	0.0	sequence Chair onset	25	235414
235.581	0.0	sequence Shoe onset	24	235581
235.748	0.0	Sequence Buffer start	61	235748
244.124	0.0	Sequence Buffer stop	62	244124
244.827	0.0	sequencesound coin	71	244827
245.328	0.0	fixation pre 1	81	245328
249.136	0.0	localizer Shoe onset	4	249136
252.24	0.0	localizer House onset	2	252240
255.244	0.0	localizer Chair onset	5	255244
259.417	0.0	localizer House distractor onset	102	259417
260.914	0.0	localizer sound error	30	260914
263.154	0.0	localizer Cat onset	3	263154
266.811	0.0	localizer Cat onset	3	266811
270.164	0.0	localizer House onset	2	270164
273.718	0.0	localizer Face onset	1	273718
276.889	0.0	localizer House onset	2	276889
280.227	0.0	localizer House onset	2	280227
282.963	0.0	localizer Shoe onset	4	282963
286.502	0.0	localizer Face distractor onset	101	286502
287.067	0.0	localizer sound coin	31	287067
289.973	0.0	localizer Chair onset	5	289973
293.127	0.0	localizer Cat onset	3	293127
296.298	0.0	localizer Face onset	1	296298
296.811	0.0	localizer sound error	30	296811
299.202	0.0	localizer Face onset	1	299202
301.989	0.0	localizer Shoe distractor onset	104	301989
302.686	0.0	localizer sound coin	31	302686
305.36	0.0	localizer Cat onset	3	305360
308.046	0.0	localizer Chair distractor onset	105	308046
308.66	0.0	localizer sound coin	31	308660
310.516	0.0	localizer Chair onset	5	310516
314.774	0.0	localizer Face onset	1	314774
317.776	0.0	localizer Cat distractor onset	103	317776
318.407	0.0	localizer sound coin	31	318407
320.563	0.0	localizer Shoe onset	4	320563
323.901	0.0	localizer Shoe onset	4	323901
327.172	0.0	localizer Chair onset	5	327172
329.638	0.0	fixation pre 2	82	329638
333.146	0.0	cue Cat	13	333146
336.458	0.0	sequence House onset	22	336458
336.614	0.0	sequence Face onset	21	336614
336.781	0.0	sequence Cat onset	23	336781
336.947	0.0	sequence Chair onset	25	336947
337.114	0.0	sequence Shoe onset	24	337114
337.281	0.0	Sequence Buffer start	61	337281
345.652	0.0	Sequence Buffer stop	62	345652
346.427	0.0	sequencesound coin	71	346427
346.931	0.0	cue Shoe	14	346931
350.243	0.0	sequence Face onset	21	350243
350.382	0.0	sequence Chair onset	25	350382
350.515	0.0	sequence House onset	22	350515
350.649	0.0	sequence Cat onset	23	350649
350.782	0.0	sequence Shoe onset	24	350782
350.916	0.0	Sequence Buffer start	61	350916
359.438	0.0	Sequence Buffer stop	62	359438
360.262	0.0	sequencesound coin	71	360262
360.765	0.0	cue Face	11	360765
