filename	acq_time
meg/sub-12_task-main_split-01_meg.fif	2024-03-06T10:04:43.047262Z
meg/sub-12_task-main_split-02_meg.fif	2024-03-06T10:04:43.047262Z
meg/sub-12_task-rest1_meg.fif	2024-03-06T09:54:03.999093Z
meg/sub-12_task-rest2_meg.fif	2024-03-06T10:35:58.633902Z
