filename	acq_time
meg/sub-03_task-main_split-01_meg.fif	2024-02-09T09:53:43.880218Z
meg/sub-03_task-main_split-02_meg.fif	2024-02-09T09:53:43.880218Z
meg/sub-03_task-rest1_meg.fif	2024-02-09T09:41:58.533165Z
meg/sub-03_task-rest2_meg.fif	2024-02-09T10:30:31.193840Z
