filename	acq_time
meg/sub-05_task-main_split-01_meg.fif	2024-02-12T14:04:15.617052Z
meg/sub-05_task-main_split-02_meg.fif	2024-02-12T14:04:15.617052Z
meg/sub-05_task-rest1_meg.fif	2024-02-12T13:52:32.237984Z
meg/sub-05_task-rest2_meg.fif	2024-02-12T14:35:15.605171Z
