filename	acq_time
meg/sub-27_task-main_split-01_meg.fif	2024-04-18T10:22:04.222189Z
meg/sub-27_task-main_split-02_meg.fif	2024-04-18T10:22:04.222189Z
meg/sub-27_task-rest1_meg.fif	2024-04-18T10:07:24.830425Z
meg/sub-27_task-rest2_meg.fif	2024-04-18T10:51:50.624685Z
