onset	duration	subject	session	condition	trial_type	stim_label	key_down	orientation	interval_time	response_time	accuracy	stim_index	serial_position	key_expected	key_pressed	choice_left	choice_right	choice_correct
1.258632199999738	1.0362	sub-16	1	instruction	instruction	language_selection	german	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.3221923000001	0.5	sub-16	1	localizer	stimulus	Stuhl	NaN	0	3.6528033000004143	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.80516209999951	3.6528	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.75905739999962	0.4996	sub-16	1	localizer	stimulus	Haus	NaN	0	2.18491240000003	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.24215659999936	2.1849	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.72817399999985	0.4996	sub-16	1	localizer	stimulus	Haus	NaN	0	2.5519443000002866	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.21116399999937	2.5519	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.06421059999957	0.4995	sub-16	1	localizer	stimulus	Gesicht	NaN	0	2.8330636999999115	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.54720439999983	2.8331	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.68396179999945	0.4996	sub-16	1	localizer	stimulus	Gesicht	NaN	0	3.102185599999764	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50.1669837999998	3.1022	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.5702510000001	0.4995	sub-16	1	localizer	stimulus	Schuh	NaN	0	2.1182785000000877	0.5481736000001547	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.05323959999987	2.1183	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.47256879999986	0.4996	sub-16	1	localizer	stimulus	Stuhl	NaN	0	1.4009887000002053	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.95563749999928	1.401	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58.65765139999985	0.4996	sub-16	1	localizer	stimulus	Schuh	NaN	180	1.9848029000004317	0.612856599999759	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.140719299999546	1.9848	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.42658959999972	0.4999	sub-16	1	localizer	stimulus	Katze	NaN	0	2.86882229999992	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.909658699999454	2.8688	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.07959289999962	0.4995	sub-16	1	localizer	stimulus	Schuh	NaN	0	2.902324700000463	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.56255989999954	2.9023	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68.7659552999994	0.4996	sub-16	1	localizer	stimulus	Schuh	NaN	0	2.468739899999491	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69.2490170000001	2.4687	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.0187922999994	0.4995	sub-16	1	localizer	stimulus	Haus	NaN	180	2.7519845999995596	0.5958909999999378	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.50171479999972	2.752	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.55473780000011	0.4995	sub-16	1	localizer	stimulus	Schuh	NaN	0	2.2683781999994608	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76.03769879999982	2.2684	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78.60717999999997	0.4996	sub-16	1	localizer	stimulus	Gesicht	NaN	0	2.435193399999662	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.0901974999997	2.4352	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81.82650119999926	0.4995	sub-16	1	localizer	stimulus	Haus	NaN	0	2.7521069999993415	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82.3094602000001	2.7521	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85.36270809999951	0.4995	sub-16	1	localizer	stimulus	Katze	NaN	180	2.0015000000003056	0.4836405999994895	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85.84564879999925	2.0015	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88.1483662999999	0.4994	sub-16	1	localizer	stimulus	Haus	NaN	0	2.1016930999994656	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88.63123379999979	2.1017	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.03398079999988	0.4996	sub-16	1	localizer	stimulus	Stuhl	NaN	180	2.168402599999368	0.6042505000004894	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.51699009999992	2.1684	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93.98634459999994	0.4995	sub-16	1	localizer	stimulus	Stuhl	NaN	0	3.3525990999996793	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.46927719999984	3.3526	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98.12300549999964	0.4995	sub-16	1	localizer	stimulus	Gesicht	NaN	180	3.3025167999994665	0.6032642999998643	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98.60597280000002	3.3025	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102.2095878	0.4995	sub-16	1	localizer	stimulus	Katze	NaN	0	3.1524605999993582	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102.69259770000008	3.1525	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106.14616829999976	0.4995	sub-16	1	localizer	stimulus	Katze	NaN	0	2.602016000000745	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106.62909749999926	2.602	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.53228189999936	0.4995	sub-16	1	localizer	stimulus	Stuhl	NaN	0	1.4344825999996687	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.01520789999996	1.4345	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.75067429999945	0.5138	sub-16	1	localizer	stimulus	Katze	NaN	0	2.504509499999571	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112.23125009999968	2.5045	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.03667419999964	0.4995	sub-16	1	localizer	stimulus	Gesicht	NaN	0	1.9681534000001193	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.51960329999928	1.9682	sub-16	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120.97427599999992	1.0005	sub-16	1	sequence	cue	Schuh	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
121.97477789999994	2.0016	sub-16	1	sequence	blank	blank	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
123.97638209999968	0.3002	sub-16	1	sequence	fixation	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124.3243179000001	0.1024	sub-16	1	sequence	stimulus	Haus	NaN	NaN	32.0	NaN	NaN	2.0	1.0	NaN	NaN	NaN	NaN	NaN
124.42674139999964	0.0335	sub-16	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124.4602205000001	0.0999	sub-16	1	sequence	stimulus	Gesicht	NaN	NaN	32.0	NaN	NaN	1.0	2.0	NaN	NaN	NaN	NaN	NaN
124.56015099999968	0.0335	sub-16	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124.59360109999945	0.1	sub-16	1	sequence	stimulus	Stuhl	NaN	NaN	32.0	NaN	NaN	5.0	3.0	NaN	NaN	NaN	NaN	NaN
124.69358469999952	0.0335	sub-16	1	sequence	interval	dot	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
