onset	duration	subject	session	condition	trial_type	stim_label	key_down	orientation	interval_time	response_time	accuracy	stim_index	serial_position	key_expected	key_pressed	choice_left	choice_right	choice_correct
1.2381495000008726	1.3982	sub-04	1	instruction	instruction	language_selection	german	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.33244330000071	0.4995	sub-04	1	localizer	stimulus	Gesicht	NaN	180	2.201591699999881	-30.42364729999917	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.8154512000001	2.2016	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.318283200000224	0.4996	sub-04	1	localizer	stimulus	Haus	NaN	0	2.885208699999559	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.80130700000064	2.8852	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.9877875000002	0.4997	sub-04	1	localizer	stimulus	Katze	NaN	0	2.4019451000003684	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.47076500000003	2.4019	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.17370760000085	0.4995	sub-04	1	localizer	stimulus	Katze	NaN	0	3.2358954000001035	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.65657400000055	3.2359	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.19348260000061	0.4996	sub-04	1	localizer	stimulus	Stuhl	NaN	0	1.817870199999561	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.67657070000041	1.8179	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.79565739999998	0.4995	sub-04	1	localizer	stimulus	Gesicht	NaN	0	1.6178932000002533	-30.5347327999998	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.278514800000266	1.6179	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.19756550000056	0.4995	sub-04	1	localizer	stimulus	Katze	NaN	180	2.001436499999727	-30.63324179999927	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.680566900000485	2.0014	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.98321370000031	0.4996	sub-04	1	localizer	stimulus	Schuh	NaN	0	3.502482900000352	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.46627850000005	3.5025	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64.27020390000052	0.4995	sub-04	1	localizer	stimulus	Haus	NaN	180	2.3344491999996535	-30.67374540000037	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64.75367510000069	2.3344	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.38938960000087	0.4995	sub-04	1	localizer	stimulus	Haus	NaN	0	2.9520167999999103	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.87233060000017	2.952	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71.12550540000029	0.4995	sub-04	1	localizer	stimulus	Schuh	NaN	0	3.2524810000004436	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71.60844970000016	3.2525	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.16209300000082	0.4995	sub-04	1	localizer	stimulus	Gesicht	NaN	0	3.0857341000000815	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.64502070000071	3.0857	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.03194840000015	0.4994	sub-04	1	localizer	stimulus	Stuhl	NaN	0	2.468704400000206	NaN	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.5147895	2.4687	sub-04	1	localizer	blank	interval	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
