filename	acq_time
meg/sub-07_task-main_split-01_meg.fif	2024-02-27T09:48:43.797083Z
meg/sub-07_task-main_split-02_meg.fif	2024-02-27T09:48:43.797083Z
meg/sub-07_task-rest1_meg.fif	2024-02-27T09:38:09.517449Z
meg/sub-07_task-rest2_meg.fif	2024-02-27T10:18:33.620297Z
