filename	acq_time
meg/sub-26_task-main_split-01_meg.fif	2024-04-15T11:32:20.138255Z
meg/sub-26_task-main_split-02_meg.fif	2024-04-15T11:32:20.138255Z
meg/sub-26_task-rest1_meg.fif	2024-04-15T11:20:20.111058Z
meg/sub-26_task-rest2_meg.fif	2024-04-15T12:01:47.439051Z
